il,bolge,year,scenario,scenario_label,tarim_skoru,skor_ust,skor_alt,yagis_proj,ndvi_proj,hassasiyet
Adıyaman,Güneydoğu Anadolu,2034,optimist_ssp126,İyimser (SSP1-2.6),2.6083,2.9474,2.2692,707.3,0.2167,1.4
Adıyaman,Güneydoğu Anadolu,2035,optimist_ssp126,İyimser (SSP1-2.6),2.6083,2.9682,2.2484,705.1,0.2157,1.4
Adıyaman,Güneydoğu Anadolu,2036,optimist_ssp126,İyimser (SSP1-2.6),2.6083,2.9891,2.2275,702.9,0.2147,1.4
Adıyaman,Güneydoğu Anadolu,2037,optimist_ssp126,İyimser (SSP1-2.6),2.6083,3.01,2.2066,700.8,0.2137,1.4
Adıyaman,Güneydoğu Anadolu,2038,optimist_ssp126,İyimser (SSP1-2.6),2.6083,3.0308,2.1858,698.6,0.2127,1.4
Adıyaman,Güneydoğu Anadolu,2039,optimist_ssp126,İyimser (SSP1-2.6),2.6083,3.0517,2.1649,696.4,0.2117,1.4
Adıyaman,Güneydoğu Anadolu,2040,optimist_ssp126,İyimser (SSP1-2.6),2.6083,3.0726,2.144,694.2,0.2107,1.4
Adıyaman,Güneydoğu Anadolu,2041,optimist_ssp126,İyimser (SSP1-2.6),2.4761,2.9366,2.0155,692.0,0.2097,1.4
Adıyaman,Güneydoğu Anadolu,2042,optimist_ssp126,İyimser (SSP1-2.6),2.4706,2.9499,1.9913,689.8,0.2087,1.4
Adıyaman,Güneydoğu Anadolu,2043,optimist_ssp126,İyimser (SSP1-2.6),2.4651,2.9631,1.9672,687.6,0.2077,1.4
Adıyaman,Güneydoğu Anadolu,2044,optimist_ssp126,İyimser (SSP1-2.6),2.4596,2.9762,1.9431,685.4,0.2067,1.4
Adıyaman,Güneydoğu Anadolu,2045,optimist_ssp126,İyimser (SSP1-2.6),2.4524,2.9871,1.9178,683.3,0.2057,1.4
Adıyaman,Güneydoğu Anadolu,2046,optimist_ssp126,İyimser (SSP1-2.6),2.4452,2.9979,1.8926,681.1,0.2047,1.4
Adıyaman,Güneydoğu Anadolu,2047,optimist_ssp126,İyimser (SSP1-2.6),2.4381,3.0086,1.8676,678.9,0.2037,1.4
Adıyaman,Güneydoğu Anadolu,2048,optimist_ssp126,İyimser (SSP1-2.6),2.4309,3.0192,1.8426,676.7,0.2027,1.4
Adıyaman,Güneydoğu Anadolu,2049,optimist_ssp126,İyimser (SSP1-2.6),2.4237,3.0297,1.8178,674.5,0.2017,1.4
Adıyaman,Güneydoğu Anadolu,2050,optimist_ssp126,İyimser (SSP1-2.6),2.4166,3.04,1.7931,672.3,0.2007,1.4
Adıyaman,Güneydoğu Anadolu,2025,orta_ssp245,Orta (SSP2-4.5),2.6083,2.7596,2.457,724.8,0.2247,1.4
Adıyaman,Güneydoğu Anadolu,2026,orta_ssp245,Orta (SSP2-4.5),2.6083,2.7805,2.4362,720.4,0.2227,1.4
Adıyaman,Güneydoğu Anadolu,2027,orta_ssp245,Orta (SSP2-4.5),2.6083,2.8013,2.4153,716.1,0.2207,1.4
Adıyaman,Güneydoğu Anadolu,2028,orta_ssp245,Orta (SSP2-4.5),2.6083,2.8222,2.3944,711.7,0.2187,1.4
Adıyaman,Güneydoğu Anadolu,2029,orta_ssp245,Orta (SSP2-4.5),2.6083,2.8431,2.3736,707.3,0.2167,1.4
Adıyaman,Güneydoğu Anadolu,2030,orta_ssp245,Orta (SSP2-4.5),2.6083,2.8639,2.3527,702.9,0.2147,1.4
Adıyaman,Güneydoğu Anadolu,2031,orta_ssp245,Orta (SSP2-4.5),2.6083,2.8848,2.3318,698.6,0.2127,1.4
Adıyaman,Güneydoğu Anadolu,2032,orta_ssp245,Orta (SSP2-4.5),2.6083,2.9057,2.311,694.2,0.2107,1.4
Adıyaman,Güneydoğu Anadolu,2033,orta_ssp245,Orta (SSP2-4.5),2.4706,2.772,2.1692,689.8,0.2087,1.4
Adıyaman,Güneydoğu Anadolu,2034,orta_ssp245,Orta (SSP2-4.5),2.4596,2.7794,2.1399,685.4,0.2067,1.4
Adıyaman,Güneydoğu Anadolu,2035,orta_ssp245,Orta (SSP2-4.5),2.4487,2.7866,2.1108,681.1,0.2047,1.4
Adıyaman,Güneydoğu Anadolu,2036,orta_ssp245,Orta (SSP2-4.5),2.435,2.7905,2.0795,676.7,0.2027,1.4
Adıyaman,Güneydoğu Anadolu,2037,orta_ssp245,Orta (SSP2-4.5),2.421,2.7938,2.0482,672.3,0.2007,1.4
Adıyaman,Güneydoğu Anadolu,2038,orta_ssp245,Orta (SSP2-4.5),2.407,2.797,2.0171,667.9,0.1987,1.4
Adıyaman,Güneydoğu Anadolu,2039,orta_ssp245,Orta (SSP2-4.5),2.3931,2.7999,1.9863,663.6,0.1967,1.4
Adıyaman,Güneydoğu Anadolu,2040,orta_ssp245,Orta (SSP2-4.5),2.3792,2.8026,1.9557,659.2,0.1947,1.4
Adıyaman,Güneydoğu Anadolu,2041,orta_ssp245,Orta (SSP2-4.5),2.3653,2.8052,1.9253,654.8,0.1927,1.4
Adıyaman,Güneydoğu Anadolu,2042,orta_ssp245,Orta (SSP2-4.5),2.3514,2.8076,1.8952,650.4,0.1907,1.4
Adıyaman,Güneydoğu Anadolu,2043,orta_ssp245,Orta (SSP2-4.5),2.3376,2.8098,1.8654,646.1,0.1887,1.4
Adıyaman,Güneydoğu Anadolu,2044,orta_ssp245,Orta (SSP2-4.5),2.3238,2.8118,1.8358,641.7,0.1867,1.4
Adıyaman,Güneydoğu Anadolu,2045,orta_ssp245,Orta (SSP2-4.5),2.31,2.8136,1.8064,637.3,0.1847,1.4
Adıyaman,Güneydoğu Anadolu,2046,orta_ssp245,Orta (SSP2-4.5),2.2962,2.8152,1.7773,632.9,0.1827,1.4
Adıyaman,Güneydoğu Anadolu,2047,orta_ssp245,Orta (SSP2-4.5),2.2825,2.8166,1.7484,628.6,0.1807,1.4
Adıyaman,Güneydoğu Anadolu,2048,orta_ssp245,Orta (SSP2-4.5),2.2688,2.8179,1.7198,624.2,0.1787,1.4
Adıyaman,Güneydoğu Anadolu,2049,orta_ssp245,Orta (SSP2-4.5),2.2551,2.8189,1.6914,619.8,0.1767,1.4
Adıyaman,Güneydoğu Anadolu,2050,orta_ssp245,Orta (SSP2-4.5),2.154,2.7097,1.5982,615.4,0.1747,1.4
Adıyaman,Güneydoğu Anadolu,2025,kotumser_ssp585,Kötümser (SSP5-8.5),2.6083,2.7596,2.457,720.4,0.2227,1.4
Adıyaman,Güneydoğu Anadolu,2026,kotumser_ssp585,Kötümser (SSP5-8.5),2.6083,2.7805,2.4362,711.7,0.2187,1.4
Adıyaman,Güneydoğu Anadolu,2027,kotumser_ssp585,Kötümser (SSP5-8.5),2.6083,2.8013,2.4153,702.9,0.2147,1.4
Adıyaman,Güneydoğu Anadolu,2028,kotumser_ssp585,Kötümser (SSP5-8.5),2.6083,2.8222,2.3944,694.2,0.2107,1.4
Adıyaman,Güneydoğu Anadolu,2029,kotumser_ssp585,Kötümser (SSP5-8.5),2.4596,2.681,2.2383,685.4,0.2067,1.4
Adıyaman,Güneydoğu Anadolu,2030,kotumser_ssp585,Kötümser (SSP5-8.5),2.4377,2.6766,2.1988,676.7,0.2027,1.4
Adıyaman,Güneydoğu Anadolu,2031,kotumser_ssp585,Kötümser (SSP5-8.5),2.4118,2.6674,2.1561,667.9,0.1987,1.4
Adıyaman,Güneydoğu Anadolu,2032,kotumser_ssp585,Kötümser (SSP5-8.5),2.3845,2.6564,2.1127,659.2,0.1947,1.4
Adıyaman,Güneydoğu Anadolu,2033,kotumser_ssp585,Kötümser (SSP5-8.5),2.3574,2.645,2.0698,650.4,0.1907,1.4
Adıyaman,Güneydoğu Anadolu,2034,kotumser_ssp585,Kötümser (SSP5-8.5),2.3303,2.6333,2.0274,641.7,0.1867,1.4
Adıyaman,Güneydoğu Anadolu,2035,kotumser_ssp585,Kötümser (SSP5-8.5),2.3034,2.6213,1.9855,632.9,0.1827,1.4
Adıyaman,Güneydoğu Anadolu,2036,kotumser_ssp585,Kötümser (SSP5-8.5),2.2766,2.6089,1.9442,624.2,0.1787,1.4
Adıyaman,Güneydoğu Anadolu,2037,kotumser_ssp585,Kötümser (SSP5-8.5),2.162,2.4949,1.829,615.4,0.1747,1.4
Adıyaman,Güneydoğu Anadolu,2038,kotumser_ssp585,Kötümser (SSP5-8.5),2.114,2.4564,1.7715,606.7,0.1707,1.4
Adıyaman,Güneydoğu Anadolu,2039,kotumser_ssp585,Kötümser (SSP5-8.5),2.0662,2.4175,1.7149,597.9,0.1667,1.4
Adıyaman,Güneydoğu Anadolu,2040,kotumser_ssp585,Kötümser (SSP5-8.5),2.0186,2.3779,1.6593,589.2,0.1627,1.4
Adıyaman,Güneydoğu Anadolu,2041,kotumser_ssp585,Kötümser (SSP5-8.5),1.9712,2.3379,1.6046,580.4,0.1587,1.4
Adıyaman,Güneydoğu Anadolu,2042,kotumser_ssp585,Kötümser (SSP5-8.5),1.924,2.2973,1.5508,571.7,0.1547,1.4
Adıyaman,Güneydoğu Anadolu,2043,kotumser_ssp585,Kötümser (SSP5-8.5),1.877,2.2562,1.4979,562.9,0.1507,1.4
Adıyaman,Güneydoğu Anadolu,2044,kotumser_ssp585,Kötümser (SSP5-8.5),1.8302,2.2146,1.4459,554.2,0.1467,1.4
Adıyaman,Güneydoğu Anadolu,2045,kotumser_ssp585,Kötümser (SSP5-8.5),1.7836,2.1725,1.3948,545.4,0.1427,1.4
Adıyaman,Güneydoğu Anadolu,2046,kotumser_ssp585,Kötümser (SSP5-8.5),1.7372,2.1299,1.3446,536.7,0.1387,1.4
Adıyaman,Güneydoğu Anadolu,2047,kotumser_ssp585,Kötümser (SSP5-8.5),1.691,2.0867,1.2953,527.9,0.1347,1.4
Adıyaman,Güneydoğu Anadolu,2048,kotumser_ssp585,Kötümser (SSP5-8.5),1.645,2.0431,1.2469,519.2,0.1307,1.4
Adıyaman,Güneydoğu Anadolu,2049,kotumser_ssp585,Kötümser (SSP5-8.5),1.5992,1.999,1.1994,510.4,0.1267,1.4
Adıyaman,Güneydoğu Anadolu,2050,kotumser_ssp585,Kötümser (SSP5-8.5),1.5536,1.9544,1.1528,501.7,0.1227,1.4
Kırşehir,İç Anadolu,2025,optimist_ssp126,İyimser (SSP1-2.6),2.5722,2.7213,2.423,385.7,0.2016,1.3
Kırşehir,İç Anadolu,2026,optimist_ssp126,İyimser (SSP1-2.6),2.5722,2.7419,2.4024,384.6,0.2006,1.3
Kırşehir,İç Anadolu,2027,optimist_ssp126,İyimser (SSP1-2.6),2.5722,2.7625,2.3818,383.4,0.1996,1.3
Kırşehir,İç Anadolu,2028,optimist_ssp126,İyimser (SSP1-2.6),2.5722,2.7831,2.3612,382.3,0.1986,1.3
Kırşehir,İç Anadolu,2029,optimist_ssp126,İyimser (SSP1-2.6),2.5722,2.8036,2.3407,381.1,0.1976,1.3
Kırşehir,İç Anadolu,2030,optimist_ssp126,İyimser (SSP1-2.6),2.5722,2.8242,2.3201,379.9,0.1966,1.3
Kırşehir,İç Anadolu,2031,optimist_ssp126,İyimser (SSP1-2.6),2.5722,2.8448,2.2995,378.8,0.1956,1.3
Kırşehir,İç Anadolu,2032,optimist_ssp126,İyimser (SSP1-2.6),2.5722,2.8654,2.2789,377.6,0.1946,1.3
Kırşehir,İç Anadolu,2033,optimist_ssp126,İyimser (SSP1-2.6),2.5722,2.886,2.2583,376.5,0.1936,1.3
Kırşehir,İç Anadolu,2034,optimist_ssp126,İyimser (SSP1-2.6),2.5722,2.9065,2.2378,375.3,0.1926,1.3
Kırşehir,İç Anadolu,2035,optimist_ssp126,İyimser (SSP1-2.6),2.5722,2.9271,2.2172,374.1,0.1916,1.3
Kırşehir,İç Anadolu,2036,optimist_ssp126,İyimser (SSP1-2.6),2.5722,2.9477,2.1966,373.0,0.1906,1.3
Kırşehir,İç Anadolu,2037,optimist_ssp126,İyimser (SSP1-2.6),2.5722,2.9683,2.176,371.8,0.1896,1.3
Kırşehir,İç Anadolu,2038,optimist_ssp126,İyimser (SSP1-2.6),2.5722,2.9888,2.1555,370.7,0.1886,1.3
Kırşehir,İç Anadolu,2039,optimist_ssp126,İyimser (SSP1-2.6),2.5722,3.0094,2.1349,369.5,0.1876,1.3
Kırşehir,İç Anadolu,2040,optimist_ssp126,İyimser (SSP1-2.6),2.5722,3.03,2.1143,368.3,0.1866,1.3
Kırşehir,İç Anadolu,2041,optimist_ssp126,İyimser (SSP1-2.6),2.4419,2.8961,1.9877,367.2,0.1856,1.3
Kırşehir,İç Anadolu,2042,optimist_ssp126,İyimser (SSP1-2.6),2.4369,2.9096,1.9641,366.0,0.1846,1.3
Kırşehir,İç Anadolu,2043,optimist_ssp126,İyimser (SSP1-2.6),2.4318,2.9231,1.9406,364.8,0.1836,1.3
Kırşehir,İç Anadolu,2044,optimist_ssp126,İyimser (SSP1-2.6),2.4268,2.9365,1.9172,363.7,0.1826,1.3
Kırşehir,İç Anadolu,2045,optimist_ssp126,İyimser (SSP1-2.6),2.4202,2.9478,1.8926,362.5,0.1816,1.3
Kırşehir,İç Anadolu,2046,optimist_ssp126,İyimser (SSP1-2.6),2.4137,2.9591,1.8682,361.4,0.1806,1.3
Kırşehir,İç Anadolu,2047,optimist_ssp126,İyimser (SSP1-2.6),2.4071,2.9703,1.8438,360.2,0.1796,1.3
Kırşehir,İç Anadolu,2048,optimist_ssp126,İyimser (SSP1-2.6),2.4005,2.9814,1.8196,359.0,0.1786,1.3
Kırşehir,İç Anadolu,2049,optimist_ssp126,İyimser (SSP1-2.6),2.3939,2.9924,1.7955,357.9,0.1776,1.3
Kırşehir,İç Anadolu,2050,optimist_ssp126,İyimser (SSP1-2.6),2.3874,3.0033,1.7714,356.7,0.1766,1.3
Kırşehir,İç Anadolu,2025,orta_ssp245,Orta (SSP2-4.5),2.5722,2.7213,2.423,384.6,0.2006,1.3
Kırşehir,İç Anadolu,2026,orta_ssp245,Orta (SSP2-4.5),2.5722,2.7419,2.4024,382.3,0.1986,1.3
Kırşehir,İç Anadolu,2027,orta_ssp245,Orta (SSP2-4.5),2.5722,2.7625,2.3818,379.9,0.1966,1.3
Kırşehir,İç Anadolu,2028,orta_ssp245,Orta (SSP2-4.5),2.5722,2.7831,2.3612,377.6,0.1946,1.3
Kırşehir,İç Anadolu,2029,orta_ssp245,Orta (SSP2-4.5),2.5722,2.8036,2.3407,375.3,0.1926,1.3
Kırşehir,İç Anadolu,2030,orta_ssp245,Orta (SSP2-4.5),2.5722,2.8242,2.3201,373.0,0.1906,1.3
Kırşehir,İç Anadolu,2031,orta_ssp245,Orta (SSP2-4.5),2.5722,2.8448,2.2995,370.7,0.1886,1.3
Kırşehir,İç Anadolu,2032,orta_ssp245,Orta (SSP2-4.5),2.5722,2.8654,2.2789,368.3,0.1866,1.3
Kırşehir,İç Anadolu,2033,orta_ssp245,Orta (SSP2-4.5),2.4369,2.7342,2.1396,366.0,0.1846,1.3
Kırşehir,İç Anadolu,2034,orta_ssp245,Orta (SSP2-4.5),2.4268,2.7423,2.1113,363.7,0.1826,1.3
Kırşehir,İç Anadolu,2035,orta_ssp245,Orta (SSP2-4.5),2.4168,2.7503,2.0833,361.4,0.1806,1.3
Kırşehir,İç Anadolu,2036,orta_ssp245,Orta (SSP2-4.5),2.4043,2.7553,2.0532,359.0,0.1786,1.3
Kırşehir,İç Anadolu,2037,orta_ssp245,Orta (SSP2-4.5),2.3914,2.7597,2.0232,356.7,0.1766,1.3
Kırşehir,İç Anadolu,2038,orta_ssp245,Orta (SSP2-4.5),2.3786,2.764,1.9933,354.4,0.1746,1.3
Kırşehir,İç Anadolu,2039,orta_ssp245,Orta (SSP2-4.5),2.3659,2.768,1.9637,352.1,0.1726,1.3
Kırşehir,İç Anadolu,2040,orta_ssp245,Orta (SSP2-4.5),2.3531,2.772,1.9342,349.8,0.1706,1.3
Kırşehir,İç Anadolu,2041,orta_ssp245,Orta (SSP2-4.5),2.3404,2.7757,1.9051,347.4,0.1686,1.3
Kırşehir,İç Anadolu,2042,orta_ssp245,Orta (SSP2-4.5),2.3277,2.7792,1.8761,345.1,0.1666,1.3
Kırşehir,İç Anadolu,2043,orta_ssp245,Orta (SSP2-4.5),2.315,2.7826,1.8474,342.8,0.1646,1.3
Kırşehir,İç Anadolu,2044,orta_ssp245,Orta (SSP2-4.5),2.3023,2.7858,1.8188,340.5,0.1626,1.3
Kırşehir,İç Anadolu,2045,orta_ssp245,Orta (SSP2-4.5),2.2897,2.7888,1.7905,338.2,0.1606,1.3
Kırşehir,İç Anadolu,2046,orta_ssp245,Orta (SSP2-4.5),2.2771,2.7917,1.7624,335.8,0.1586,1.3
Kırşehir,İç Anadolu,2047,orta_ssp245,Orta (SSP2-4.5),2.2645,2.7944,1.7346,333.5,0.1566,1.3
Kırşehir,İç Anadolu,2048,orta_ssp245,Orta (SSP2-4.5),2.2519,2.7969,1.7069,331.2,0.1546,1.3
Kırşehir,İç Anadolu,2049,orta_ssp245,Orta (SSP2-4.5),2.2394,2.7992,1.6795,328.9,0.1526,1.3
Kırşehir,İç Anadolu,2050,orta_ssp245,Orta (SSP2-4.5),2.1285,2.6777,1.5794,326.5,0.1506,1.3
Kırşehir,İç Anadolu,2025,kotumser_ssp585,Kötümser (SSP5-8.5),2.5722,2.7213,2.423,382.3,0.1986,1.3
Kırşehir,İç Anadolu,2026,kotumser_ssp585,Kötümser (SSP5-8.5),2.5722,2.7419,2.4024,377.6,0.1946,1.3
Kırşehir,İç Anadolu,2027,kotumser_ssp585,Kötümser (SSP5-8.5),2.5722,2.7625,2.3818,373.0,0.1906,1.3
Kırşehir,İç Anadolu,2028,kotumser_ssp585,Kötümser (SSP5-8.5),2.5722,2.7831,2.3612,368.3,0.1866,1.3
Kırşehir,İç Anadolu,2029,kotumser_ssp585,Kötümser (SSP5-8.5),2.4268,2.6452,2.2084,363.7,0.1826,1.3
Kırşehir,İç Anadolu,2030,kotumser_ssp585,Kötümser (SSP5-8.5),2.4068,2.6426,2.1709,359.0,0.1786,1.3
Kırşehir,İç Anadolu,2031,kotumser_ssp585,Kötümser (SSP5-8.5),2.383,2.6356,2.1304,354.4,0.1746,1.3
Kırşehir,İç Anadolu,2032,kotumser_ssp585,Kötümser (SSP5-8.5),2.358,2.6268,2.0892,349.8,0.1706,1.3
Kırşehir,İç Anadolu,2033,kotumser_ssp585,Kötümser (SSP5-8.5),2.3332,2.6178,2.0485,345.1,0.1666,1.3
Kırşehir,İç Anadolu,2034,kotumser_ssp585,Kötümser (SSP5-8.5),2.3084,2.6085,2.0083,340.5,0.1626,1.3
Kırşehir,İç Anadolu,2035,kotumser_ssp585,Kötümser (SSP5-8.5),2.2837,2.5988,1.9685,335.8,0.1586,1.3
Kırşehir,İç Anadolu,2036,kotumser_ssp585,Kötümser (SSP5-8.5),2.259,2.5889,1.9292,331.2,0.1546,1.3
Kırşehir,İç Anadolu,2037,kotumser_ssp585,Kötümser (SSP5-8.5),2.1359,2.4648,1.8069,326.5,0.1506,1.3
Kırşehir,İç Anadolu,2038,kotumser_ssp585,Kötümser (SSP5-8.5),2.0919,2.4307,1.753,321.9,0.1466,1.3
Kırşehir,İç Anadolu,2039,kotumser_ssp585,Kötümser (SSP5-8.5),2.048,2.3962,1.6999,317.3,0.1426,1.3
Kırşehir,İç Anadolu,2040,kotumser_ssp585,Kötümser (SSP5-8.5),2.0044,2.3612,1.6476,312.6,0.1386,1.3
Kırşehir,İç Anadolu,2041,kotumser_ssp585,Kötümser (SSP5-8.5),1.9609,2.3256,1.5962,308.0,0.1346,1.3
Kırşehir,İç Anadolu,2042,kotumser_ssp585,Kötümser (SSP5-8.5),1.9176,2.2896,1.5456,303.3,0.1306,1.3
Kırşehir,İç Anadolu,2043,kotumser_ssp585,Kötümser (SSP5-8.5),1.8744,2.2531,1.4958,298.7,0.1266,1.3
Kırşehir,İç Anadolu,2044,kotumser_ssp585,Kötümser (SSP5-8.5),1.8315,2.2161,1.4469,294.0,0.1226,1.3
Kırşehir,İç Anadolu,2045,kotumser_ssp585,Kötümser (SSP5-8.5),1.7886,2.1786,1.3987,289.4,0.1186,1.3
Kırşehir,İç Anadolu,2046,kotumser_ssp585,Kötümser (SSP5-8.5),1.746,2.1406,1.3514,284.8,0.1146,1.3
Kırşehir,İç Anadolu,2047,kotumser_ssp585,Kötümser (SSP5-8.5),1.7035,2.1021,1.3049,280.1,0.1106,1.3
Kırşehir,İç Anadolu,2048,kotumser_ssp585,Kötümser (SSP5-8.5),1.6612,2.0632,1.2592,275.5,0.1066,1.3
Kırşehir,İç Anadolu,2049,kotumser_ssp585,Kötümser (SSP5-8.5),1.6191,2.0238,1.2143,270.8,0.1026,1.3
Kırşehir,İç Anadolu,2050,kotumser_ssp585,Kötümser (SSP5-8.5),1.5771,1.984,1.1702,266.2,0.0986,1.3
Zonguldak,Karadeniz,2025,optimist_ssp126,İyimser (SSP1-2.6),2.5556,2.7038,2.4074,1180.0,0.2416,0.7
Zonguldak,Karadeniz,2026,optimist_ssp126,İyimser (SSP1-2.6),2.5556,2.7243,2.3869,1176.4,0.2406,0.7
Zonguldak,Karadeniz,2027,optimist_ssp126,İyimser (SSP1-2.6),2.5556,2.7447,2.3665,1172.9,0.2396,0.7
Zonguldak,Karadeniz,2028,optimist_ssp126,İyimser (SSP1-2.6),2.5556,2.7651,2.346,1169.3,0.2386,0.7
Zonguldak,Karadeniz,2029,optimist_ssp126,İyimser (SSP1-2.6),2.5556,2.7856,2.3256,1165.8,0.2376,0.7
Zonguldak,Karadeniz,2030,optimist_ssp126,İyimser (SSP1-2.6),2.5556,2.806,2.3051,1162.2,0.2366,0.7
Zonguldak,Karadeniz,2031,optimist_ssp126,İyimser (SSP1-2.6),2.5556,2.8265,2.2847,1158.7,0.2356,0.7
Zonguldak,Karadeniz,2032,optimist_ssp126,İyimser (SSP1-2.6),2.5556,2.8469,2.2642,1155.1,0.2346,0.7
Zonguldak,Karadeniz,2033,optimist_ssp126,İyimser (SSP1-2.6),2.5556,2.8674,2.2438,1151.6,0.2336,0.7
Zonguldak,Karadeniz,2034,optimist_ssp126,İyimser (SSP1-2.6),2.5556,2.8878,2.2234,1148.0,0.2326,0.7
Zonguldak,Karadeniz,2035,optimist_ssp126,İyimser (SSP1-2.6),2.5556,2.9083,2.2029,1144.5,0.2316,0.7
Zonguldak,Karadeniz,2036,optimist_ssp126,İyimser (SSP1-2.6),2.5556,2.9287,2.1825,1140.9,0.2306,0.7
Zonguldak,Karadeniz,2037,optimist_ssp126,İyimser (SSP1-2.6),2.5556,2.9491,2.162,1137.4,0.2296,0.7
Zonguldak,Karadeniz,2038,optimist_ssp126,İyimser (SSP1-2.6),2.5556,2.9696,2.1416,1133.8,0.2286,0.7
Zonguldak,Karadeniz,2039,optimist_ssp126,İyimser (SSP1-2.6),2.5556,2.99,2.1211,1130.3,0.2276,0.7
Zonguldak,Karadeniz,2040,optimist_ssp126,İyimser (SSP1-2.6),2.5556,3.0105,2.1007,1126.7,0.2266,0.7
Zonguldak,Karadeniz,2041,optimist_ssp126,İyimser (SSP1-2.6),2.4269,2.8783,1.9755,1123.2,0.2256,0.7
Zonguldak,Karadeniz,2042,optimist_ssp126,İyimser (SSP1-2.6),2.4242,2.8945,1.9539,1119.6,0.2246,0.7
Zonguldak,Karadeniz,2043,optimist_ssp126,İyimser (SSP1-2.6),2.4215,2.9107,1.9324,1116.1,0.2236,0.7
Zonguldak,Karadeniz,2044,optimist_ssp126,İyimser (SSP1-2.6),2.4189,2.9268,1.9109,1112.5,0.2226,0.7
Zonguldak,Karadeniz,2045,optimist_ssp126,İyimser (SSP1-2.6),2.4153,2.9419,1.8888,1109.0,0.2216,0.7
Zonguldak,Karadeniz,2046,optimist_ssp126,İyimser (SSP1-2.6),2.4118,2.9569,1.8667,1105.4,0.2206,0.7
Zonguldak,Karadeniz,2047,optimist_ssp126,İyimser (SSP1-2.6),2.4083,2.9718,1.8447,1101.9,0.2196,0.7
Zonguldak,Karadeniz,2048,optimist_ssp126,İyimser (SSP1-2.6),2.4048,2.9867,1.8228,1098.3,0.2186,0.7
Zonguldak,Karadeniz,2049,optimist_ssp126,İyimser (SSP1-2.6),2.4012,3.0015,1.8009,1094.8,0.2176,0.7
Zonguldak,Karadeniz,2050,optimist_ssp126,İyimser (SSP1-2.6),2.3977,3.0163,1.7791,1091.2,0.2166,0.7
Zonguldak,Karadeniz,2025,orta_ssp245,Orta (SSP2-4.5),2.5556,2.7038,2.4074,1176.4,0.2406,0.7
Zonguldak,Karadeniz,2026,orta_ssp245,Orta (SSP2-4.5),2.5556,2.7243,2.3869,1169.3,0.2386,0.7
Zonguldak,Karadeniz,2027,orta_ssp245,Orta (SSP2-4.5),2.5556,2.7447,2.3665,1162.2,0.2366,0.7
Zonguldak,Karadeniz,2028,orta_ssp245,Orta (SSP2-4.5),2.5556,2.7651,2.346,1155.1,0.2346,0.7
Zonguldak,Karadeniz,2029,orta_ssp245,Orta (SSP2-4.5),2.5556,2.7856,2.3256,1148.0,0.2326,0.7
Zonguldak,Karadeniz,2030,orta_ssp245,Orta (SSP2-4.5),2.5556,2.806,2.3051,1140.9,0.2306,0.7
Zonguldak,Karadeniz,2031,orta_ssp245,Orta (SSP2-4.5),2.5556,2.8265,2.2847,1133.8,0.2286,0.7
Zonguldak,Karadeniz,2032,orta_ssp245,Orta (SSP2-4.5),2.5556,2.8469,2.2642,1126.7,0.2266,0.7
Zonguldak,Karadeniz,2033,orta_ssp245,Orta (SSP2-4.5),2.4242,2.72,2.1285,1119.6,0.2246,0.7
Zonguldak,Karadeniz,2034,orta_ssp245,Orta (SSP2-4.5),2.4189,2.7333,2.1044,1112.5,0.2226,0.7
Zonguldak,Karadeniz,2035,orta_ssp245,Orta (SSP2-4.5),2.4135,2.7466,2.0804,1105.4,0.2206,0.7
Zonguldak,Karadeniz,2036,orta_ssp245,Orta (SSP2-4.5),2.4068,2.7582,2.0554,1098.3,0.2186,0.7
Zonguldak,Karadeniz,2037,orta_ssp245,Orta (SSP2-4.5),2.3999,2.7695,2.0303,1091.2,0.2166,0.7
Zonguldak,Karadeniz,2038,orta_ssp245,Orta (SSP2-4.5),2.393,2.7807,2.0054,1084.1,0.2146,0.7
Zonguldak,Karadeniz,2039,orta_ssp245,Orta (SSP2-4.5),2.3862,2.7918,1.9805,1077.0,0.2126,0.7
Zonguldak,Karadeniz,2040,orta_ssp245,Orta (SSP2-4.5),2.3793,2.8028,1.9558,1069.9,0.2106,0.7
Zonguldak,Karadeniz,2041,orta_ssp245,Orta (SSP2-4.5),2.3725,2.8137,1.9312,1062.8,0.2086,0.7
Zonguldak,Karadeniz,2042,orta_ssp245,Orta (SSP2-4.5),2.3656,2.8245,1.9067,1055.7,0.2066,0.7
Zonguldak,Karadeniz,2043,orta_ssp245,Orta (SSP2-4.5),2.3588,2.8353,1.8823,1048.6,0.2046,0.7
Zonguldak,Karadeniz,2044,orta_ssp245,Orta (SSP2-4.5),2.352,2.8459,1.858,1041.5,0.2026,0.7
Zonguldak,Karadeniz,2045,orta_ssp245,Orta (SSP2-4.5),2.3451,2.8564,1.8339,1034.4,0.2006,0.7
Zonguldak,Karadeniz,2046,orta_ssp245,Orta (SSP2-4.5),2.3383,2.8668,1.8099,1027.3,0.1986,0.7
Zonguldak,Karadeniz,2047,orta_ssp245,Orta (SSP2-4.5),2.3315,2.8771,1.7859,1020.2,0.1966,0.7
Zonguldak,Karadeniz,2048,orta_ssp245,Orta (SSP2-4.5),2.3247,2.8873,1.7621,1013.1,0.1946,0.7
Zonguldak,Karadeniz,2049,orta_ssp245,Orta (SSP2-4.5),2.3179,2.8974,1.7384,1006.0,0.1926,0.7
