il,ilce,year,month,ndvi
Aksaray,Sarıyahşi,2023,3,0.2636
Aksaray,Sarıyahşi,2023,4,0.3473
Aksaray,Sarıyahşi,2023,5,0.3975
Aksaray,Sarıyahşi,2023,6,0.2848
Aksaray,Sarıyahşi,2023,7,0.2339
Aksaray,Sarıyahşi,2023,8,0.2068
Aksaray,Sarıyahşi,2023,9,0.1984
Aksaray,Sarıyahşi,2023,10,0.1883
Aksaray,Sarıyahşi,2023,11,0.1751
Aksaray,Sarıyahşi,2023,12,0.2142
Aksaray,Sarıyahşi,2024,1,0.2594
Aksaray,Sarıyahşi,2024,2,0.2928
Aksaray,Sarıyahşi,2024,3,0.3605
Aksaray,Sarıyahşi,2024,4,0.4022
Aksaray,Sarıyahşi,2024,5,0.3661
Aksaray,Sarıyahşi,2024,6,0.2531
Aksaray,Sarıyahşi,2024,7,0.1964
Aksaray,Sarıyahşi,2024,8,0.1907
Aksaray,Sarıyahşi,2024,9,0.167
Aksaray,Sarıyahşi,2024,10,0.1706
Aksaray,Sarıyahşi,2024,11,0.1599
Aksaray,Sarıyahşi,2024,12,0.1553
Aksaray,Sultanhanı,2019,1,0.0616
Aksaray,Sultanhanı,2019,2,0.2438
Aksaray,Sultanhanı,2019,3,0.2872
Aksaray,Sultanhanı,2019,4,0.3313
Aksaray,Sultanhanı,2019,5,0.3302
Aksaray,Sultanhanı,2019,6,0.2644
Aksaray,Sultanhanı,2019,7,0.2578
Aksaray,Sultanhanı,2019,8,0.2653
Aksaray,Sultanhanı,2019,9,0.2578
Aksaray,Sultanhanı,2019,10,0.2129
Aksaray,Sultanhanı,2019,11,0.1909
Aksaray,Sultanhanı,2019,12,0.2021
Aksaray,Sultanhanı,2020,1,0.2393
Aksaray,Sultanhanı,2020,2,0.2501
Aksaray,Sultanhanı,2020,3,0.2651
Aksaray,Sultanhanı,2020,4,0.3844
Aksaray,Sultanhanı,2020,5,0.3364
Aksaray,Sultanhanı,2020,6,0.291
Aksaray,Sultanhanı,2020,7,0.2677
Aksaray,Sultanhanı,2020,8,0.2656
Aksaray,Sultanhanı,2020,9,0.2539
Aksaray,Sultanhanı,2020,10,0.2221
Aksaray,Sultanhanı,2020,11,0.1996
Aksaray,Sultanhanı,2020,12,0.1994
Aksaray,Sultanhanı,2021,1,0.2809
Aksaray,Sultanhanı,2021,2,0.2437
Aksaray,Sultanhanı,2021,3,0.2649
Aksaray,Sultanhanı,2021,4,0.3247
Aksaray,Sultanhanı,2021,5,0.3082
Aksaray,Sultanhanı,2021,6,0.2347
Aksaray,Sultanhanı,2021,7,0.2268
Aksaray,Sultanhanı,2021,8,0.2496
Aksaray,Sultanhanı,2021,9,0.2566
Aksaray,Sultanhanı,2021,10,0.2116
Aksaray,Sultanhanı,2021,11,0.1763
Aksaray,Sultanhanı,2021,12,0.2359
Aksaray,Sultanhanı,2022,1,0.1226
Aksaray,Sultanhanı,2022,2,-0.0221
Aksaray,Sultanhanı,2022,3,0.2227
Aksaray,Sultanhanı,2022,4,0.2532
Aksaray,Sultanhanı,2022,5,0.2979
Aksaray,Sultanhanı,2022,6,0.2489
Aksaray,Sultanhanı,2022,7,0.2331
Aksaray,Sultanhanı,2022,8,0.2446
Aksaray,Sultanhanı,2022,9,0.2537
Aksaray,Sultanhanı,2022,10,0.2139
Aksaray,Sultanhanı,2022,11,0.1739
Aksaray,Sultanhanı,2022,12,0.1813
Aksaray,Sultanhanı,2023,1,0.1888
Aksaray,Sultanhanı,2023,2,0.0816
Aksaray,Sultanhanı,2023,3,0.2759
Aksaray,Sultanhanı,2023,4,0.3233
Aksaray,Sultanhanı,2023,5,0.3496
Aksaray,Sultanhanı,2023,6,0.2508
Aksaray,Sultanhanı,2023,7,0.2285
Aksaray,Sultanhanı,2023,8,0.2354
Aksaray,Sultanhanı,2023,9,0.2475
Aksaray,Sultanhanı,2023,10,0.2162
Aksaray,Sultanhanı,2023,11,0.1917
Aksaray,Sultanhanı,2023,12,0.2548
Aksaray,Sultanhanı,2024,1,0.2644
Aksaray,Sultanhanı,2024,2,0.2935
Aksaray,Sultanhanı,2024,3,0.3598
Aksaray,Sultanhanı,2024,4,0.3461
Aksaray,Sultanhanı,2024,5,0.2985
Aksaray,Sultanhanı,2024,6,0.2277
Aksaray,Sultanhanı,2024,7,0.2173
Aksaray,Sultanhanı,2024,8,0.235
Aksaray,Sultanhanı,2024,9,0.2256
Aksaray,Sultanhanı,2024,10,0.1983
Aksaray,Sultanhanı,2024,11,0.1562
Aksaray,Sultanhanı,2024,12,0.125
Bayburt,Aydıntepe,2019,1,-0.0224
Bayburt,Aydıntepe,2019,2,-0.0083
Bayburt,Aydıntepe,2019,3,0.0961
Bayburt,Aydıntepe,2019,4,0.162
Bayburt,Aydıntepe,2019,5,0.446
Bayburt,Aydıntepe,2019,6,0.4844
Bayburt,Aydıntepe,2019,7,0.3563
Bayburt,Aydıntepe,2019,8,0.2831
Bayburt,Aydıntepe,2019,9,0.2458
Bayburt,Aydıntepe,2019,10,0.2231
Bayburt,Aydıntepe,2019,11,0.2204
Bayburt,Aydıntepe,2019,12,0.17
Bayburt,Aydıntepe,2020,1,-0.0108
Bayburt,Aydıntepe,2020,2,-0.0098
Bayburt,Aydıntepe,2020,3,0.0323
Bayburt,Aydıntepe,2020,4,0.2574
Bayburt,Aydıntepe,2020,5,0.4487
Bayburt,Aydıntepe,2020,6,0.5316
Bayburt,Aydıntepe,2020,7,0.3946
Bayburt,Aydıntepe,2020,8,0.3133
Bayburt,Aydıntepe,2020,9,0.2782
Bayburt,Aydıntepe,2020,10,0.2348
Bayburt,Aydıntepe,2020,11,0.2148
Bayburt,Aydıntepe,2020,12,0.1266
Bayburt,Aydıntepe,2021,1,0.024
Bayburt,Aydıntepe,2021,2,0.0254
Bayburt,Aydıntepe,2021,3,0.1933
Bayburt,Aydıntepe,2021,4,0.2953
Bayburt,Aydıntepe,2021,5,0.4249
Bayburt,Aydıntepe,2021,6,0.3667
Bayburt,Aydıntepe,2021,7,0.2824
Bayburt,Aydıntepe,2021,8,0.2686
Bayburt,Aydıntepe,2021,9,0.293
Bayburt,Aydıntepe,2021,10,0.2871
Bayburt,Aydıntepe,2021,11,0.2449
Bayburt,Aydıntepe,2021,12,0.3242
Bayburt,Aydıntepe,2022,1,
Bayburt,Aydıntepe,2022,2,-0.0175
Bayburt,Aydıntepe,2022,3,0.0039
Bayburt,Aydıntepe,2022,4,0.3198
Bayburt,Aydıntepe,2022,5,0.4617
Bayburt,Aydıntepe,2022,6,0.4707
Bayburt,Aydıntepe,2022,7,0.4174
Bayburt,Aydıntepe,2022,8,0.2869
Bayburt,Aydıntepe,2022,9,0.2781
Bayburt,Aydıntepe,2022,10,0.137
Bayburt,Aydıntepe,2022,11,0.2326
Bayburt,Aydıntepe,2022,12,0.1343
Bayburt,Aydıntepe,2023,1,0.1605
Bayburt,Aydıntepe,2023,2,-0.015
Bayburt,Aydıntepe,2023,3,
Bayburt,Aydıntepe,2023,4,
Bayburt,Aydıntepe,2023,5,0.493
Bayburt,Aydıntepe,2023,6,0.5927
Bayburt,Aydıntepe,2023,7,0.4341
Bayburt,Aydıntepe,2023,8,0.3134
Bayburt,Aydıntepe,2023,9,0.2721
Bayburt,Aydıntepe,2023,10,0.2417
Bayburt,Aydıntepe,2023,11,0.2533
Bayburt,Aydıntepe,2023,12,0.0921
Bayburt,Aydıntepe,2024,1,0.0377
Bayburt,Aydıntepe,2024,2,0.0823
Bayburt,Aydıntepe,2024,3,
Bayburt,Aydıntepe,2024,4,0.2714
Bayburt,Aydıntepe,2024,5,0.5105
Bayburt,Aydıntepe,2024,6,0.4816
Bayburt,Aydıntepe,2024,7,0.3383
Bayburt,Aydıntepe,2024,8,0.2985
Bayburt,Aydıntepe,2024,9,0.2755
Bayburt,Aydıntepe,2024,10,0.2677
Bayburt,Aydıntepe,2024,11,0.2259
Bayburt,Aydıntepe,2024,12,-0.0229
Bayburt,Demirözü,2019,1,-0.0088
Bayburt,Demirözü,2019,2,0.0512
Bayburt,Demirözü,2019,3,0.0806
Bayburt,Demirözü,2019,4,0.1745
Bayburt,Demirözü,2019,5,0.3446
Bayburt,Demirözü,2019,6,0.4085
Bayburt,Demirözü,2019,7,0.2933
Bayburt,Demirözü,2019,8,0.2408
Bayburt,Demirözü,2019,9,0.2227
Bayburt,Demirözü,2019,10,0.201
Bayburt,Demirözü,2019,11,0.1806
Bayburt,Demirözü,2019,12,0.1496
Bayburt,Demirözü,2020,1,
Bayburt,Demirözü,2020,2,-0.0018
Bayburt,Demirözü,2020,3,0.0597
Bayburt,Demirözü,2020,4,0.2267
Bayburt,Demirözü,2020,5,0.3631
Bayburt,Demirözü,2020,6,0.4489
Bayburt,Demirözü,2020,7,0.3588
Bayburt,Demirözü,2020,8,0.2741
Bayburt,Demirözü,2020,9,0.2489
Bayburt,Demirözü,2020,10,0.2164
Bayburt,Demirözü,2020,11,0.2026
Bayburt,Demirözü,2020,12,0.1604
Bayburt,Demirözü,2021,1,0.0186
Bayburt,Demirözü,2021,2,0.0719
Bayburt,Demirözü,2021,3,0.1283
Bayburt,Demirözü,2021,4,0.2324
Bayburt,Demirözü,2021,5,0.3101
Bayburt,Demirözü,2021,6,0.2905
Bayburt,Demirözü,2021,7,0.1982
Bayburt,Demirözü,2021,8,0.2343
Bayburt,Demirözü,2021,9,0.2473
Bayburt,Demirözü,2021,10,0.2635
Bayburt,Demirözü,2021,11,0.2248
Bayburt,Demirözü,2021,12,0.0484
Bayburt,Demirözü,2022,1,
Bayburt,Demirözü,2022,2,-0.0142
Bayburt,Demirözü,2022,3,-0.0074
Bayburt,Demirözü,2022,4,0.2551
Bayburt,Demirözü,2022,5,0.3721
Bayburt,Demirözü,2022,6,0.4247
Bayburt,Demirözü,2022,7,0.3859
Bayburt,Demirözü,2022,8,0.272
Bayburt,Demirözü,2022,9,0.2598
Bayburt,Demirözü,2022,10,0.2348
Bayburt,Demirözü,2022,11,0.183
Bayburt,Demirözü,2022,12,0.1184
Bayburt,Demirözü,2023,1,0.0671
Bayburt,Demirözü,2023,2,-0.0072
Bayburt,Demirözü,2023,3,
Bayburt,Demirözü,2023,4,
Bayburt,Demirözü,2023,5,0.3839
Bayburt,Demirözü,2023,6,0.4807
Bayburt,Demirözü,2023,7,0.4226
Bayburt,Demirözü,2023,8,0.3314
Bayburt,Demirözü,2023,9,0.2892
Bayburt,Demirözü,2023,10,0.2542
Bayburt,Demirözü,2023,11,0.2447
Bayburt,Demirözü,2023,12,0.0956
Bayburt,Demirözü,2024,1,
Bayburt,Demirözü,2024,2,0.0718
Bayburt,Demirözü,2024,3,
Bayburt,Demirözü,2024,4,0.2353
Bayburt,Demirözü,2024,5,0.4094
Bayburt,Demirözü,2024,6,0.4035
Bayburt,Demirözü,2024,7,0.3448
Bayburt,Demirözü,2024,8,0.3353
Bayburt,Demirözü,2024,9,0.3226
Bayburt,Demirözü,2024,10,0.3685
Bayburt,Demirözü,2024,11,0.2729
Bayburt,Demirözü,2024,12,-0.0416
Bayburt,Merkez,2019,1,-0.0031
Bayburt,Merkez,2019,2,0.074
Bayburt,Merkez,2019,3,0.0796
Bayburt,Merkez,2019,4,0.1563
Bayburt,Merkez,2019,5,0.3191
Bayburt,Merkez,2019,6,0.3511
Bayburt,Merkez,2019,7,0.2689
Bayburt,Merkez,2019,8,0.2001
Bayburt,Merkez,2019,9,0.1914
Bayburt,Merkez,2019,10,0.1823
Bayburt,Merkez,2019,11,0.1769
Bayburt,Merkez,2019,12,0.1473
Bayburt,Merkez,2020,1,0.0376
Bayburt,Merkez,2020,2,0.012
Bayburt,Merkez,2020,3,0.0703
Bayburt,Merkez,2020,4,0.2239
Bayburt,Merkez,2020,5,0.3251
Bayburt,Merkez,2020,6,0.3709
Bayburt,Merkez,2020,7,0.2772
Bayburt,Merkez,2020,8,0.2288
Bayburt,Merkez,2020,9,0.199
Bayburt,Merkez,2020,10,0.1833
Bayburt,Merkez,2020,11,0.2021
Bayburt,Merkez,2020,12,0.1918
Bayburt,Merkez,2021,1,0.0299
Bayburt,Merkez,2021,2,0.0646
Bayburt,Merkez,2021,3,0.1071
Bayburt,Merkez,2021,4,0.2183
Bayburt,Merkez,2021,5,0.2952
Bayburt,Merkez,2021,6,0.2515
Bayburt,Merkez,2021,7,0.1772
Bayburt,Merkez,2021,8,0.174
Bayburt,Merkez,2021,9,0.1898
Bayburt,Merkez,2021,10,0.2174
Bayburt,Merkez,2021,11,0.1841
Bayburt,Merkez,2021,12,0.1886
Bayburt,Merkez,2022,1,
Bayburt,Merkez,2022,2,-0.0069
Bayburt,Merkez,2022,3,-0.0075
Bayburt,Merkez,2022,4,0.209
Bayburt,Merkez,2022,5,0.3386
Bayburt,Merkez,2022,6,0.3651
Bayburt,Merkez,2022,7,0.3045
Bayburt,Merkez,2022,8,0.1977
Bayburt,Merkez,2022,9,0.188
Bayburt,Merkez,2022,10,0.2027
Bayburt,Merkez,2022,11,0.1847
Bayburt,Merkez,2022,12,0.1208
Bayburt,Merkez,2023,1,0.0863
Bayburt,Merkez,2023,2,-0.0076
Bayburt,Merkez,2023,3,
Bayburt,Merkez,2023,4,
Bayburt,Merkez,2023,5,0.3282
Bayburt,Merkez,2023,6,0.4171
Bayburt,Merkez,2023,7,0.3523
Bayburt,Merkez,2023,8,0.2444
Bayburt,Merkez,2023,9,0.2099
Bayburt,Merkez,2023,10,0.2043
Bayburt,Merkez,2023,11,0.2134
Bayburt,Merkez,2023,12,0.0605
Bayburt,Merkez,2024,1,0.0451
Bayburt,Merkez,2024,2,0.0658
Bayburt,Merkez,2024,3,
Bayburt,Merkez,2024,4,0.2228
Bayburt,Merkez,2024,5,0.3729
Bayburt,Merkez,2024,6,0.3453
Bayburt,Merkez,2024,7,0.2919
Bayburt,Merkez,2024,8,0.2389
Bayburt,Merkez,2024,9,0.2046
Bayburt,Merkez,2024,10,0.2297
Bayburt,Merkez,2024,11,0.2171
Bayburt,Merkez,2024,12,-0.0288
Karaman,Ayrancı,2019,1,-0.0076
Karaman,Ayrancı,2019,2,0.172
Karaman,Ayrancı,2019,3,0.1938
Karaman,Ayrancı,2019,4,
Karaman,Ayrancı,2019,5,0.2695
Karaman,Ayrancı,2019,6,0.2011
Karaman,Ayrancı,2019,7,0.1901
Karaman,Ayrancı,2019,8,0.173
Karaman,Ayrancı,2019,9,0.1554
Karaman,Ayrancı,2019,10,0.1404
Karaman,Ayrancı,2019,11,0.1293
Karaman,Ayrancı,2019,12,0.1643
Karaman,Ayrancı,2020,1,0.1816
Karaman,Ayrancı,2020,2,0.1603
Karaman,Ayrancı,2020,3,
Karaman,Ayrancı,2020,4,0.2119
Karaman,Ayrancı,2020,5,0.2444
Karaman,Ayrancı,2020,6,0.2119
Karaman,Ayrancı,2020,7,0.1956
Karaman,Ayrancı,2020,8,0.1766
Karaman,Ayrancı,2020,9,0.1476
Karaman,Ayrancı,2020,10,0.1265
Karaman,Ayrancı,2020,11,0.1287
Karaman,Ayrancı,2020,12,0.1217
Karaman,Ayrancı,2021,1,0.1281
Karaman,Ayrancı,2021,2,0.1114
Karaman,Ayrancı,2021,3,0.1444
Karaman,Ayrancı,2021,4,0.1546
Karaman,Ayrancı,2021,5,0.1989
Karaman,Ayrancı,2021,6,0.1539
Karaman,Ayrancı,2021,7,0.1424
Karaman,Ayrancı,2021,8,0.146
Karaman,Ayrancı,2021,9,0.1312
Karaman,Ayrancı,2021,10,0.1266
Karaman,Ayrancı,2021,11,0.1389
Karaman,Ayrancı,2021,12,0.1658
Karaman,Ayrancı,2022,1,0.1841
Karaman,Ayrancı,2022,2,0.1023
Karaman,Ayrancı,2022,3,
Karaman,Ayrancı,2022,4,0.1936
Karaman,Ayrancı,2022,5,0.2327
Karaman,Ayrancı,2022,6,0.223
Karaman,Ayrancı,2022,7,0.1987
Karaman,Ayrancı,2022,8,0.1677
Karaman,Ayrancı,2022,9,0.1483
Karaman,Ayrancı,2022,10,0.1306
Karaman,Ayrancı,2022,11,0.1186
Karaman,Ayrancı,2022,12,0.115
Karaman,Ayrancı,2023,1,0.1187
Karaman,Ayrancı,2023,2,0.0192
Karaman,Ayrancı,2023,3,0.1175
Karaman,Ayrancı,2023,4,
Karaman,Ayrancı,2023,5,0.2066
Karaman,Ayrancı,2023,6,0.1967
Karaman,Ayrancı,2023,7,0.1856
Karaman,Ayrancı,2023,8,0.1562
Karaman,Ayrancı,2023,9,0.1456
Karaman,Ayrancı,2023,10,0.1451
Karaman,Ayrancı,2023,11,0.164
Karaman,Ayrancı,2023,12,0.1885
Karaman,Ayrancı,2024,1,0.2093
Karaman,Ayrancı,2024,2,0.2088
Karaman,Ayrancı,2024,3,
Karaman,Ayrancı,2024,4,0.2693
Karaman,Ayrancı,2024,5,0.2618
Karaman,Ayrancı,2024,6,0.1689
Karaman,Ayrancı,2024,7,0.1481
Karaman,Ayrancı,2024,8,0.1386
Karaman,Ayrancı,2024,9,0.1269
Karaman,Ayrancı,2024,10,0.1159
Karaman,Ayrancı,2024,11,0.1182
Karaman,Ayrancı,2024,12,0.1488
Karaman,Başyayla,2019,1,0.0015
Karaman,Başyayla,2019,2,0.0429
Karaman,Başyayla,2019,3,0.1102
Karaman,Başyayla,2019,4,0.2024
Karaman,Başyayla,2019,5,0.3461
Karaman,Başyayla,2019,6,0.3773
Karaman,Başyayla,2019,7,0.3631
Karaman,Başyayla,2019,8,0.291
Karaman,Başyayla,2019,9,0.3157
Karaman,Başyayla,2019,10,0.2884
Karaman,Başyayla,2019,11,0.2904
Karaman,Başyayla,2019,12,0.2511
Karaman,Başyayla,2020,1,0.0381
Karaman,Başyayla,2020,2,0.0435
Karaman,Başyayla,2020,3,0.088
Karaman,Başyayla,2020,4,0.2335
Karaman,Başyayla,2020,5,0.3997
Karaman,Başyayla,2020,6,0.3845
Karaman,Başyayla,2020,7,0.341
Karaman,Başyayla,2020,8,0.3129
Karaman,Başyayla,2020,9,0.2982
Karaman,Başyayla,2020,10,0.2961
Karaman,Başyayla,2020,11,0.2613
Karaman,Başyayla,2020,12,0.2543
Karaman,Başyayla,2021,1,0.1189
Karaman,Başyayla,2021,2,0.0973
Karaman,Başyayla,2021,3,0.1016
Karaman,Başyayla,2021,4,0.2479
Karaman,Başyayla,2021,5,0.3711
Karaman,Başyayla,2021,6,0.3334
Karaman,Başyayla,2021,7,0.3084
Karaman,Başyayla,2021,8,0.294
Karaman,Başyayla,2021,9,0.2871
Karaman,Başyayla,2021,10,0.2881
Karaman,Başyayla,2021,11,0.2767
Karaman,Başyayla,2021,12,0.1633
Karaman,Başyayla,2022,1,0.0579
Karaman,Başyayla,2022,2,0.0135
Karaman,Başyayla,2022,3,0.0657
Karaman,Başyayla,2022,4,0.1698
Karaman,Başyayla,2022,5,0.3346
Karaman,Başyayla,2022,6,0.3842
Karaman,Başyayla,2022,7,0.3712
Karaman,Başyayla,2022,8,0.3276
Karaman,Başyayla,2022,9,0.3155
Karaman,Başyayla,2022,10,0.3147
Karaman,Başyayla,2022,11,0.3001
Karaman,Başyayla,2022,12,0.2627
Karaman,Başyayla,2023,1,0.262
Karaman,Başyayla,2023,2,0.0404
Karaman,Başyayla,2023,3,0.2085
Karaman,Başyayla,2023,4,0.2416
Karaman,Başyayla,2023,5,0.3867
Karaman,Başyayla,2023,6,0.3676
Karaman,Başyayla,2023,7,0.3568
Karaman,Başyayla,2023,8,0.3159
Karaman,Başyayla,2023,9,0.3064
Karaman,Başyayla,2023,10,0.295
Karaman,Başyayla,2023,11,0.2865
Karaman,Başyayla,2023,12,0.1766
Karaman,Başyayla,2024,1,0.203
Karaman,Başyayla,2024,2,0.1864
Karaman,Başyayla,2024,3,0.2454
Karaman,Başyayla,2024,4,0.3091
Karaman,Başyayla,2024,5,0.3329
Karaman,Başyayla,2024,6,0.3595
Karaman,Başyayla,2024,7,0.2932
Karaman,Başyayla,2024,8,0.2905
Karaman,Başyayla,2024,9,0.2967
Karaman,Başyayla,2024,10,0.2996
Karaman,Başyayla,2024,11,0.2768
Karaman,Başyayla,2024,12,0.1239
Karaman,Ermenek,2019,1,-0.0064
Karaman,Ermenek,2019,2,0.1113
Karaman,Ermenek,2019,3,0.1668
Karaman,Ermenek,2019,4,0.2359
Karaman,Ermenek,2019,5,0.2751
Karaman,Ermenek,2019,6,0.2654
Karaman,Ermenek,2019,7,0.2627
Karaman,Ermenek,2019,8,0.2346
Karaman,Ermenek,2019,9,0.2336
Karaman,Ermenek,2019,10,0.2368
Karaman,Ermenek,2019,11,0.2496
Karaman,Ermenek,2019,12,0.2397
Karaman,Ermenek,2020,1,0.1105
Karaman,Ermenek,2020,2,0.1082
Karaman,Ermenek,2020,3,0.1831
Karaman,Ermenek,2020,4,0.2525
Karaman,Ermenek,2020,5,0.307
Karaman,Ermenek,2020,6,0.2775
Karaman,Ermenek,2020,7,0.2529
Karaman,Ermenek,2020,8,0.2396
Karaman,Ermenek,2020,9,0.2339
Karaman,Ermenek,2020,10,0.2369
Karaman,Ermenek,2020,11,0.2232
Karaman,Ermenek,2020,12,0.2285
Karaman,Ermenek,2021,1,0.1814
Karaman,Ermenek,2021,2,0.2121
Karaman,Ermenek,2021,3,0.1669
Karaman,Ermenek,2021,4,0.2527
Karaman,Ermenek,2021,5,0.2791
Karaman,Ermenek,2021,6,0.2396
Karaman,Ermenek,2021,7,0.2302
Karaman,Ermenek,2021,8,0.229
Karaman,Ermenek,2021,9,0.2299
Karaman,Ermenek,2021,10,0.2343
Karaman,Ermenek,2021,11,0.2453
Karaman,Ermenek,2021,12,0.1951
Karaman,Ermenek,2022,1,0.1493
Karaman,Ermenek,2022,2,0.1178
Karaman,Ermenek,2022,3,0.1316
Karaman,Ermenek,2022,4,0.2082
Karaman,Ermenek,2022,5,0.2655
Karaman,Ermenek,2022,6,0.251
Karaman,Ermenek,2022,7,0.2558
Karaman,Ermenek,2022,8,0.2349
Karaman,Ermenek,2022,9,0.2385
Karaman,Ermenek,2022,10,0.2436
Karaman,Ermenek,2022,11,0.2512
Karaman,Ermenek,2022,12,0.2303
Karaman,Ermenek,2023,1,0.2359
Karaman,Ermenek,2023,2,0.1123
Karaman,Ermenek,2023,3,0.2218
Karaman,Ermenek,2023,4,0.2337
Karaman,Ermenek,2023,5,0.2763
Karaman,Ermenek,2023,6,0.2655
Karaman,Ermenek,2023,7,0.2489
Karaman,Ermenek,2023,8,0.2309
Karaman,Ermenek,2023,9,0.2316
Karaman,Ermenek,2023,10,0.2334
Karaman,Ermenek,2023,11,0.2337
Karaman,Ermenek,2023,12,0.2108
Karaman,Ermenek,2024,1,0.2146
Karaman,Ermenek,2024,2,0.2065
Karaman,Ermenek,2024,3,0.2429
Karaman,Ermenek,2024,4,0.2744
Karaman,Ermenek,2024,5,0.2766
Karaman,Ermenek,2024,6,0.2526
Karaman,Ermenek,2024,7,0.227
Karaman,Ermenek,2024,8,0.2304
Karaman,Ermenek,2024,9,0.2247
Karaman,Ermenek,2024,10,0.2373
Karaman,Ermenek,2024,11,0.2309
Karaman,Ermenek,2024,12,0.2088
Karaman,Kazımkarabekir,2019,1,0.0158
Karaman,Kazımkarabekir,2019,2,0.3016
Karaman,Kazımkarabekir,2019,3,0.3181
Karaman,Kazımkarabekir,2019,4,0.3456
Karaman,Kazımkarabekir,2019,5,0.3659
Karaman,Kazımkarabekir,2019,6,0.2643
Karaman,Kazımkarabekir,2019,7,0.2515
Karaman,Kazımkarabekir,2019,8,0.2396
Karaman,Kazımkarabekir,2019,9,0.202
Karaman,Kazımkarabekir,2019,10,0.1474
Karaman,Kazımkarabekir,2019,11,0.1487
Karaman,Kazımkarabekir,2019,12,0.1799
Karaman,Kazımkarabekir,2020,1,0.197
Karaman,Kazımkarabekir,2020,2,0.1967
Karaman,Kazımkarabekir,2020,3,0.216
Karaman,Kazımkarabekir,2020,4,0.329
Karaman,Kazımkarabekir,2020,5,0.2944
Karaman,Kazımkarabekir,2020,6,0.2622
Karaman,Kazımkarabekir,2020,7,0.2407
Karaman,Kazımkarabekir,2020,8,0.2371
Karaman,Kazımkarabekir,2020,9,0.1806
Karaman,Kazımkarabekir,2020,10,0.1481
Karaman,Kazımkarabekir,2020,11,0.1419
Karaman,Kazımkarabekir,2020,12,0.1426
Karaman,Kazımkarabekir,2021,1,0.154
Karaman,Kazımkarabekir,2021,2,0.1341
Karaman,Kazımkarabekir,2021,3,0.1558
Karaman,Kazımkarabekir,2021,4,0.299
Karaman,Kazımkarabekir,2021,5,0.3436
Karaman,Kazımkarabekir,2021,6,0.2386
Karaman,Kazımkarabekir,2021,7,0.2263
Karaman,Kazımkarabekir,2021,8,0.2387
Karaman,Kazımkarabekir,2021,9,0.1857
Karaman,Kazımkarabekir,2021,10,0.1529
Karaman,Kazımkarabekir,2021,11,0.1426
Karaman,Kazımkarabekir,2021,12,0.1443
Karaman,Kazımkarabekir,2022,1,0.1334
Karaman,Kazımkarabekir,2022,2,0.062
Karaman,Kazımkarabekir,2022,3,0.0702
Karaman,Kazımkarabekir,2022,4,0.1928
Karaman,Kazımkarabekir,2022,5,0.2761
Karaman,Kazımkarabekir,2022,6,0.2912
Karaman,Kazımkarabekir,2022,7,0.267
Karaman,Kazımkarabekir,2022,8,0.2363
Karaman,Kazımkarabekir,2022,9,0.2019
Karaman,Kazımkarabekir,2022,10,0.1671
Karaman,Kazımkarabekir,2022,11,0.1633
Karaman,Kazımkarabekir,2022,12,0.182
Karaman,Kazımkarabekir,2023,1,0.1909
Karaman,Kazımkarabekir,2023,2,0.0333
Karaman,Kazımkarabekir,2023,3,0.2092
Karaman,Kazımkarabekir,2023,4,0.246
Karaman,Kazımkarabekir,2023,5,0.3389
Karaman,Kazımkarabekir,2023,6,0.3477
Karaman,Kazımkarabekir,2023,7,0.2963
Karaman,Kazımkarabekir,2023,8,0.2647
Karaman,Kazımkarabekir,2023,9,0.2191
Karaman,Kazımkarabekir,2023,10,0.17
Karaman,Kazımkarabekir,2023,11,0.1427
Karaman,Kazımkarabekir,2023,12,0.2019
Karaman,Kazımkarabekir,2024,1,0.2112
Karaman,Kazımkarabekir,2024,2,0.2314
Karaman,Kazımkarabekir,2024,3,0.2693
Karaman,Kazımkarabekir,2024,4,0.3169
Karaman,Kazımkarabekir,2024,5,0.3384
Karaman,Kazımkarabekir,2024,6,0.2864
Karaman,Kazımkarabekir,2024,7,0.2436
Karaman,Kazımkarabekir,2024,8,0.2364
Karaman,Kazımkarabekir,2024,9,0.1968
Karaman,Kazımkarabekir,2024,10,0.1729
Karaman,Kazımkarabekir,2024,11,0.1484
Karaman,Kazımkarabekir,2024,12,0.1137
Karaman,Merkez,2019,1,0.0164
Karaman,Merkez,2019,2,0.2223
Karaman,Merkez,2019,3,0.2352
Karaman,Merkez,2019,4,0.2727
Karaman,Merkez,2019,5,0.2759
Karaman,Merkez,2019,6,0.2665
Karaman,Merkez,2019,7,0.3248
Karaman,Merkez,2019,8,0.341
Karaman,Merkez,2019,9,0.3108
Karaman,Merkez,2019,10,0.2165
Karaman,Merkez,2019,11,0.1939
Karaman,Merkez,2019,12,0.2114
Karaman,Merkez,2020,1,0.2696
Karaman,Merkez,2020,2,0.208
Karaman,Merkez,2020,3,0.2068
Karaman,Merkez,2020,4,0.2758
Karaman,Merkez,2020,5,0.2555
Karaman,Merkez,2020,6,0.2747
Karaman,Merkez,2020,7,0.333
Karaman,Merkez,2020,8,0.3379
Karaman,Merkez,2020,9,0.2894
Karaman,Merkez,2020,10,0.22
Karaman,Merkez,2020,11,0.2038
Karaman,Merkez,2020,12,0.1872
Karaman,Merkez,2021,1,0.1384
Karaman,Merkez,2021,2,0.1613
Karaman,Merkez,2021,3,0.1635
Karaman,Merkez,2021,4,0.2374
Karaman,Merkez,2021,5,0.2458
