year,month,precip_mm,il,source,drought_year
2005,3,112.3,Tunceli,Open-Meteo (ERA5),False
2005,4,84.5,Tunceli,Open-Meteo (ERA5),False
2005,5,36.1,Tunceli,Open-Meteo (ERA5),False
2005,6,13.7,Tunceli,Open-Meteo (ERA5),False
2005,7,0.2,Tunceli,Open-Meteo (ERA5),False
2005,8,3.1,Tunceli,Open-Meteo (ERA5),False
2005,9,4.1,Tunceli,Open-Meteo (ERA5),False
2005,10,127.5,Tunceli,Open-Meteo (ERA5),False
2005,11,58.9,Tunceli,Open-Meteo (ERA5),False
2005,12,84.7,Tunceli,Open-Meteo (ERA5),False
2006,1,73.6,Tunceli,Open-Meteo (ERA5),False
2006,2,147.9,Tunceli,Open-Meteo (ERA5),False
2006,3,102.2,Tunceli,Open-Meteo (ERA5),False
2006,4,128.4,Tunceli,Open-Meteo (ERA5),False
2006,5,71.3,Tunceli,Open-Meteo (ERA5),False
2006,6,1.2,Tunceli,Open-Meteo (ERA5),False
2006,7,3.6,Tunceli,Open-Meteo (ERA5),False
2006,8,0.6,Tunceli,Open-Meteo (ERA5),False
2006,9,2.3,Tunceli,Open-Meteo (ERA5),False
2006,10,87.0,Tunceli,Open-Meteo (ERA5),False
2006,11,124.7,Tunceli,Open-Meteo (ERA5),False
2006,12,7.3,Tunceli,Open-Meteo (ERA5),False
2007,1,55.9,Tunceli,Open-Meteo (ERA5),False
2007,2,57.0,Tunceli,Open-Meteo (ERA5),False
2007,3,86.5,Tunceli,Open-Meteo (ERA5),False
2007,4,114.3,Tunceli,Open-Meteo (ERA5),False
2007,5,21.0,Tunceli,Open-Meteo (ERA5),False
2007,6,6.1,Tunceli,Open-Meteo (ERA5),False
2007,7,1.6,Tunceli,Open-Meteo (ERA5),False
2007,8,3.0,Tunceli,Open-Meteo (ERA5),False
2007,9,0.0,Tunceli,Open-Meteo (ERA5),False
2007,10,35.9,Tunceli,Open-Meteo (ERA5),False
2007,11,82.9,Tunceli,Open-Meteo (ERA5),False
2007,12,95.8,Tunceli,Open-Meteo (ERA5),False
2008,1,91.4,Tunceli,Open-Meteo (ERA5),False
2008,2,56.0,Tunceli,Open-Meteo (ERA5),False
2008,3,60.2,Tunceli,Open-Meteo (ERA5),False
2008,4,30.4,Tunceli,Open-Meteo (ERA5),False
2008,5,48.0,Tunceli,Open-Meteo (ERA5),False
2008,6,8.2,Tunceli,Open-Meteo (ERA5),False
2008,7,0.0,Tunceli,Open-Meteo (ERA5),False
2008,8,1.2,Tunceli,Open-Meteo (ERA5),False
2008,9,37.2,Tunceli,Open-Meteo (ERA5),False
2008,10,19.1,Tunceli,Open-Meteo (ERA5),False
2008,11,72.8,Tunceli,Open-Meteo (ERA5),False
2008,12,68.4,Tunceli,Open-Meteo (ERA5),False
2009,1,75.6,Tunceli,Open-Meteo (ERA5),False
2009,2,142.9,Tunceli,Open-Meteo (ERA5),False
2009,3,126.7,Tunceli,Open-Meteo (ERA5),False
2009,4,62.7,Tunceli,Open-Meteo (ERA5),False
2009,5,43.0,Tunceli,Open-Meteo (ERA5),False
2009,6,9.9,Tunceli,Open-Meteo (ERA5),False
2009,7,9.2,Tunceli,Open-Meteo (ERA5),False
2009,8,0.4,Tunceli,Open-Meteo (ERA5),False
2009,9,36.3,Tunceli,Open-Meteo (ERA5),False
2009,10,30.5,Tunceli,Open-Meteo (ERA5),False
2009,11,99.5,Tunceli,Open-Meteo (ERA5),False
2009,12,120.9,Tunceli,Open-Meteo (ERA5),False
2010,1,205.6,Tunceli,Open-Meteo (ERA5),False
2010,2,71.6,Tunceli,Open-Meteo (ERA5),False
2010,3,71.2,Tunceli,Open-Meteo (ERA5),False
2010,4,78.7,Tunceli,Open-Meteo (ERA5),False
2010,5,26.5,Tunceli,Open-Meteo (ERA5),False
2010,6,20.5,Tunceli,Open-Meteo (ERA5),False
2010,7,1.5,Tunceli,Open-Meteo (ERA5),False
2010,8,1.0,Tunceli,Open-Meteo (ERA5),False
2010,9,2.2,Tunceli,Open-Meteo (ERA5),False
2010,10,68.8,Tunceli,Open-Meteo (ERA5),False
2010,11,0.0,Tunceli,Open-Meteo (ERA5),False
2010,12,105.1,Tunceli,Open-Meteo (ERA5),False
2011,1,69.9,Tunceli,Open-Meteo (ERA5),False
2011,2,101.6,Tunceli,Open-Meteo (ERA5),False
2011,3,67.6,Tunceli,Open-Meteo (ERA5),False
2011,4,143.6,Tunceli,Open-Meteo (ERA5),False
2011,5,76.8,Tunceli,Open-Meteo (ERA5),False
2011,6,10.4,Tunceli,Open-Meteo (ERA5),False
2011,7,1.9,Tunceli,Open-Meteo (ERA5),False
2011,8,0.4,Tunceli,Open-Meteo (ERA5),False
2011,9,5.0,Tunceli,Open-Meteo (ERA5),False
2011,10,21.3,Tunceli,Open-Meteo (ERA5),False
2011,11,47.6,Tunceli,Open-Meteo (ERA5),False
2011,12,43.7,Tunceli,Open-Meteo (ERA5),False
2012,1,137.4,Tunceli,Open-Meteo (ERA5),False
2012,2,108.0,Tunceli,Open-Meteo (ERA5),False
2012,3,54.8,Tunceli,Open-Meteo (ERA5),False
2012,4,66.3,Tunceli,Open-Meteo (ERA5),False
2012,5,62.0,Tunceli,Open-Meteo (ERA5),False
2012,6,8.8,Tunceli,Open-Meteo (ERA5),False
2012,7,1.6,Tunceli,Open-Meteo (ERA5),False
2012,8,0.7,Tunceli,Open-Meteo (ERA5),False
2012,9,1.1,Tunceli,Open-Meteo (ERA5),False
2012,10,28.8,Tunceli,Open-Meteo (ERA5),False
2012,11,66.8,Tunceli,Open-Meteo (ERA5),False
2012,12,202.8,Tunceli,Open-Meteo (ERA5),False
2013,1,120.5,Tunceli,Open-Meteo (ERA5),False
2013,2,88.0,Tunceli,Open-Meteo (ERA5),False
2013,3,81.7,Tunceli,Open-Meteo (ERA5),False
2013,4,47.5,Tunceli,Open-Meteo (ERA5),False
2013,5,44.6,Tunceli,Open-Meteo (ERA5),False
2013,6,4.0,Tunceli,Open-Meteo (ERA5),False
2013,7,0.0,Tunceli,Open-Meteo (ERA5),False
2013,8,0.3,Tunceli,Open-Meteo (ERA5),False
2013,9,7.7,Tunceli,Open-Meteo (ERA5),False
2013,10,16.3,Tunceli,Open-Meteo (ERA5),False
2013,11,58.2,Tunceli,Open-Meteo (ERA5),False
2013,12,26.8,Tunceli,Open-Meteo (ERA5),False
2014,1,76.3,Tunceli,Open-Meteo (ERA5),False
2014,2,25.7,Tunceli,Open-Meteo (ERA5),False
2014,3,68.0,Tunceli,Open-Meteo (ERA5),False
2014,4,71.0,Tunceli,Open-Meteo (ERA5),False
2014,5,43.3,Tunceli,Open-Meteo (ERA5),False
2014,6,8.4,Tunceli,Open-Meteo (ERA5),False
2014,7,1.0,Tunceli,Open-Meteo (ERA5),False
2014,8,2.2,Tunceli,Open-Meteo (ERA5),False
2014,9,40.0,Tunceli,Open-Meteo (ERA5),False
2014,10,53.8,Tunceli,Open-Meteo (ERA5),False
2014,11,52.3,Tunceli,Open-Meteo (ERA5),False
2014,12,68.6,Tunceli,Open-Meteo (ERA5),False
2015,1,129.6,Tunceli,Open-Meteo (ERA5),False
2015,2,115.3,Tunceli,Open-Meteo (ERA5),False
2015,3,127.7,Tunceli,Open-Meteo (ERA5),False
2015,4,71.8,Tunceli,Open-Meteo (ERA5),False
2015,5,37.8,Tunceli,Open-Meteo (ERA5),False
2015,6,6.3,Tunceli,Open-Meteo (ERA5),False
2015,7,0.4,Tunceli,Open-Meteo (ERA5),False
2015,8,1.4,Tunceli,Open-Meteo (ERA5),False
2015,9,0.2,Tunceli,Open-Meteo (ERA5),False
2015,10,89.0,Tunceli,Open-Meteo (ERA5),False
2015,11,42.6,Tunceli,Open-Meteo (ERA5),False
2015,12,10.5,Tunceli,Open-Meteo (ERA5),False
2016,1,162.9,Tunceli,Open-Meteo (ERA5),False
2016,2,107.1,Tunceli,Open-Meteo (ERA5),False
2016,3,87.2,Tunceli,Open-Meteo (ERA5),False
2016,4,25.0,Tunceli,Open-Meteo (ERA5),False
2016,5,53.1,Tunceli,Open-Meteo (ERA5),False
2016,6,10.1,Tunceli,Open-Meteo (ERA5),False
2016,7,4.9,Tunceli,Open-Meteo (ERA5),False
2016,8,0.0,Tunceli,Open-Meteo (ERA5),False
2016,9,14.5,Tunceli,Open-Meteo (ERA5),False
2016,10,0.6,Tunceli,Open-Meteo (ERA5),False
2016,11,42.3,Tunceli,Open-Meteo (ERA5),False
2016,12,100.7,Tunceli,Open-Meteo (ERA5),False
2017,1,82.2,Tunceli,Open-Meteo (ERA5),False
2017,2,5.4,Tunceli,Open-Meteo (ERA5),False
2017,3,102.9,Tunceli,Open-Meteo (ERA5),False
2017,4,154.9,Tunceli,Open-Meteo (ERA5),False
2017,5,125.8,Tunceli,Open-Meteo (ERA5),False
2017,6,3.8,Tunceli,Open-Meteo (ERA5),False
2017,7,0.0,Tunceli,Open-Meteo (ERA5),False
2017,8,0.4,Tunceli,Open-Meteo (ERA5),False
2017,9,1.0,Tunceli,Open-Meteo (ERA5),False
2017,10,45.6,Tunceli,Open-Meteo (ERA5),False
2017,11,120.0,Tunceli,Open-Meteo (ERA5),False
2017,12,91.2,Tunceli,Open-Meteo (ERA5),False
2018,1,167.3,Tunceli,Open-Meteo (ERA5),False
2018,2,54.1,Tunceli,Open-Meteo (ERA5),False
2018,3,91.4,Tunceli,Open-Meteo (ERA5),False
2018,4,22.9,Tunceli,Open-Meteo (ERA5),False
2018,5,110.2,Tunceli,Open-Meteo (ERA5),False
2018,6,6.8,Tunceli,Open-Meteo (ERA5),False
2018,7,0.4,Tunceli,Open-Meteo (ERA5),False
2018,8,0.0,Tunceli,Open-Meteo (ERA5),False
2018,9,1.1,Tunceli,Open-Meteo (ERA5),False
2018,10,107.7,Tunceli,Open-Meteo (ERA5),False
2018,11,82.5,Tunceli,Open-Meteo (ERA5),False
2018,12,263.7,Tunceli,Open-Meteo (ERA5),False
2019,1,183.2,Tunceli,Open-Meteo (ERA5),False
2019,2,73.3,Tunceli,Open-Meteo (ERA5),False
2019,3,132.3,Tunceli,Open-Meteo (ERA5),False
2019,4,151.3,Tunceli,Open-Meteo (ERA5),False
2019,5,32.3,Tunceli,Open-Meteo (ERA5),False
2019,6,1.1,Tunceli,Open-Meteo (ERA5),False
2019,7,1.0,Tunceli,Open-Meteo (ERA5),False
2019,8,1.0,Tunceli,Open-Meteo (ERA5),False
2019,9,1.3,Tunceli,Open-Meteo (ERA5),False
2019,10,14.1,Tunceli,Open-Meteo (ERA5),False
2019,11,52.9,Tunceli,Open-Meteo (ERA5),False
2019,12,179.2,Tunceli,Open-Meteo (ERA5),False
2020,1,112.9,Tunceli,Open-Meteo (ERA5),False
2020,2,121.1,Tunceli,Open-Meteo (ERA5),False
2020,3,146.6,Tunceli,Open-Meteo (ERA5),False
2020,4,94.1,Tunceli,Open-Meteo (ERA5),False
2020,5,106.1,Tunceli,Open-Meteo (ERA5),False
2020,6,14.6,Tunceli,Open-Meteo (ERA5),False
2020,7,0.0,Tunceli,Open-Meteo (ERA5),False
2020,8,0.1,Tunceli,Open-Meteo (ERA5),False
2020,9,2.9,Tunceli,Open-Meteo (ERA5),False
2020,10,3.4,Tunceli,Open-Meteo (ERA5),False
2020,11,88.7,Tunceli,Open-Meteo (ERA5),False
2020,12,76.2,Tunceli,Open-Meteo (ERA5),False
2021,1,154.9,Tunceli,Open-Meteo (ERA5),False
2021,2,33.9,Tunceli,Open-Meteo (ERA5),False
2021,3,140.4,Tunceli,Open-Meteo (ERA5),False
2021,4,29.5,Tunceli,Open-Meteo (ERA5),False
2021,5,4.4,Tunceli,Open-Meteo (ERA5),False
2021,6,0.4,Tunceli,Open-Meteo (ERA5),False
2021,7,0.1,Tunceli,Open-Meteo (ERA5),False
2021,8,5.4,Tunceli,Open-Meteo (ERA5),False
2021,9,8.4,Tunceli,Open-Meteo (ERA5),False
2021,10,48.4,Tunceli,Open-Meteo (ERA5),False
2021,11,73.5,Tunceli,Open-Meteo (ERA5),False
2021,12,107.0,Tunceli,Open-Meteo (ERA5),False
2022,1,137.2,Tunceli,Open-Meteo (ERA5),False
2022,2,68.3,Tunceli,Open-Meteo (ERA5),False
2022,3,223.1,Tunceli,Open-Meteo (ERA5),False
2022,4,86.8,Tunceli,Open-Meteo (ERA5),False
2022,5,80.8,Tunceli,Open-Meteo (ERA5),False
2022,6,14.7,Tunceli,Open-Meteo (ERA5),False
2022,7,0.1,Tunceli,Open-Meteo (ERA5),False
2022,8,0.0,Tunceli,Open-Meteo (ERA5),False
2022,9,15.6,Tunceli,Open-Meteo (ERA5),False
2022,10,35.6,Tunceli,Open-Meteo (ERA5),False
2022,11,88.9,Tunceli,Open-Meteo (ERA5),False
2022,12,22.9,Tunceli,Open-Meteo (ERA5),False
2023,1,28.8,Tunceli,Open-Meteo (ERA5),False
2023,2,80.5,Tunceli,Open-Meteo (ERA5),False
2023,3,202.6,Tunceli,Open-Meteo (ERA5),False
2023,4,188.0,Tunceli,Open-Meteo (ERA5),False
2023,5,96.4,Tunceli,Open-Meteo (ERA5),False
2023,6,11.9,Tunceli,Open-Meteo (ERA5),False
2023,7,4.6,Tunceli,Open-Meteo (ERA5),False
2023,8,0.7,Tunceli,Open-Meteo (ERA5),False
2023,9,0.1,Tunceli,Open-Meteo (ERA5),False
2023,10,41.8,Tunceli,Open-Meteo (ERA5),False
2023,11,178.7,Tunceli,Open-Meteo (ERA5),False
2023,12,155.2,Tunceli,Open-Meteo (ERA5),False
2024,1,143.0,Tunceli,Open-Meteo (ERA5),False
2024,2,63.2,Tunceli,Open-Meteo (ERA5),False
2024,3,127.6,Tunceli,Open-Meteo (ERA5),False
2024,4,53.4,Tunceli,Open-Meteo (ERA5),False
2024,5,104.9,Tunceli,Open-Meteo (ERA5),False
2024,6,5.3,Tunceli,Open-Meteo (ERA5),False
2024,7,2.3,Tunceli,Open-Meteo (ERA5),False
2024,8,0.1,Tunceli,Open-Meteo (ERA5),False
2024,9,28.8,Tunceli,Open-Meteo (ERA5),False
2024,10,45.4,Tunceli,Open-Meteo (ERA5),False
2024,11,68.6,Tunceli,Open-Meteo (ERA5),False
2024,12,53.3,Tunceli,Open-Meteo (ERA5),False
2004,1,26.0,Van,Open-Meteo (ERA5),False
2004,2,46.8,Van,Open-Meteo (ERA5),False
2004,3,73.3,Van,Open-Meteo (ERA5),False
2004,4,51.9,Van,Open-Meteo (ERA5),False
2004,5,102.4,Van,Open-Meteo (ERA5),False
2004,6,33.1,Van,Open-Meteo (ERA5),False
2004,7,15.7,Van,Open-Meteo (ERA5),False
2004,8,0.7,Van,Open-Meteo (ERA5),False
2004,9,0.8,Van,Open-Meteo (ERA5),False
2004,10,24.7,Van,Open-Meteo (ERA5),False
2004,11,65.3,Van,Open-Meteo (ERA5),False
2004,12,14.5,Van,Open-Meteo (ERA5),False
2005,1,41.5,Van,Open-Meteo (ERA5),False
2005,2,26.2,Van,Open-Meteo (ERA5),False
2005,3,55.0,Van,Open-Meteo (ERA5),False
2005,4,42.0,Van,Open-Meteo (ERA5),False
2005,5,84.7,Van,Open-Meteo (ERA5),False
2005,6,28.9,Van,Open-Meteo (ERA5),False
2005,7,2.1,Van,Open-Meteo (ERA5),False
2005,8,3.6,Van,Open-Meteo (ERA5),False
2005,9,20.9,Van,Open-Meteo (ERA5),False
2005,10,24.3,Van,Open-Meteo (ERA5),False
2005,11,23.6,Van,Open-Meteo (ERA5),False
2005,12,32.6,Van,Open-Meteo (ERA5),False
2006,1,49.6,Van,Open-Meteo (ERA5),False
2006,2,69.4,Van,Open-Meteo (ERA5),False
2006,3,42.2,Van,Open-Meteo (ERA5),False
2006,4,70.2,Van,Open-Meteo (ERA5),False
2006,5,24.0,Van,Open-Meteo (ERA5),False
2006,6,6.2,Van,Open-Meteo (ERA5),False
2006,7,14.5,Van,Open-Meteo (ERA5),False
2006,8,8.8,Van,Open-Meteo (ERA5),False
2006,9,5.6,Van,Open-Meteo (ERA5),False
2006,10,34.0,Van,Open-Meteo (ERA5),False
2006,11,15.1,Van,Open-Meteo (ERA5),False
2006,12,40.0,Van,Open-Meteo (ERA5),False
2007,1,30.7,Van,Open-Meteo (ERA5),False
2007,2,17.2,Van,Open-Meteo (ERA5),False
2007,3,60.8,Van,Open-Meteo (ERA5),False
2007,4,100.8,Van,Open-Meteo (ERA5),False
2007,5,43.6,Van,Open-Meteo (ERA5),False
2007,6,15.4,Van,Open-Meteo (ERA5),False
2007,7,41.2,Van,Open-Meteo (ERA5),False
2007,8,23.1,Van,Open-Meteo (ERA5),False
2007,9,0.3,Van,Open-Meteo (ERA5),False
2007,10,17.4,Van,Open-Meteo (ERA5),False
2007,11,49.1,Van,Open-Meteo (ERA5),False
2007,12,29.5,Van,Open-Meteo (ERA5),False
2008,1,26.3,Van,Open-Meteo (ERA5),False
2008,2,24.0,Van,Open-Meteo (ERA5),False
2008,3,19.5,Van,Open-Meteo (ERA5),False
2008,4,25.5,Van,Open-Meteo (ERA5),False
2008,5,41.3,Van,Open-Meteo (ERA5),False
2008,6,16.6,Van,Open-Meteo (ERA5),False
2008,7,4.7,Van,Open-Meteo (ERA5),False
2008,8,7.2,Van,Open-Meteo (ERA5),False
2008,9,42.4,Van,Open-Meteo (ERA5),False
2008,10,18.5,Van,Open-Meteo (ERA5),False
2008,11,9.1,Van,Open-Meteo (ERA5),False
2008,12,42.5,Van,Open-Meteo (ERA5),False
2009,1,17.6,Van,Open-Meteo (ERA5),False
2009,2,46.0,Van,Open-Meteo (ERA5),False
2009,3,60.0,Van,Open-Meteo (ERA5),False
2009,4,78.6,Van,Open-Meteo (ERA5),False
2009,5,32.9,Van,Open-Meteo (ERA5),False
2009,6,55.2,Van,Open-Meteo (ERA5),False
2009,7,12.4,Van,Open-Meteo (ERA5),False
2009,8,5.7,Van,Open-Meteo (ERA5),False
2009,9,41.7,Van,Open-Meteo (ERA5),False
2009,10,14.9,Van,Open-Meteo (ERA5),False
2009,11,39.9,Van,Open-Meteo (ERA5),False
2009,12,33.1,Van,Open-Meteo (ERA5),False
2010,1,45.1,Van,Open-Meteo (ERA5),False
2010,2,38.9,Van,Open-Meteo (ERA5),False
2010,3,51.4,Van,Open-Meteo (ERA5),False
2010,4,71.1,Van,Open-Meteo (ERA5),False
2010,5,81.9,Van,Open-Meteo (ERA5),False
2010,6,27.4,Van,Open-Meteo (ERA5),False
2010,7,1.1,Van,Open-Meteo (ERA5),False
2010,8,8.5,Van,Open-Meteo (ERA5),False
2010,9,1.3,Van,Open-Meteo (ERA5),False
2010,10,36.9,Van,Open-Meteo (ERA5),False
2010,11,0.0,Van,Open-Meteo (ERA5),False
2010,12,13.5,Van,Open-Meteo (ERA5),False
2011,1,33.1,Van,Open-Meteo (ERA5),False
2011,2,46.4,Van,Open-Meteo (ERA5),False
2011,3,48.4,Van,Open-Meteo (ERA5),False
2011,4,88.1,Van,Open-Meteo (ERA5),False
2011,5,60.4,Van,Open-Meteo (ERA5),False
2011,6,13.5,Van,Open-Meteo (ERA5),False
2011,7,22.9,Van,Open-Meteo (ERA5),False
2011,8,2.7,Van,Open-Meteo (ERA5),False
2011,9,16.2,Van,Open-Meteo (ERA5),False
2011,10,48.6,Van,Open-Meteo (ERA5),False
2011,11,35.9,Van,Open-Meteo (ERA5),False
2011,12,6.5,Van,Open-Meteo (ERA5),False
2012,1,30.9,Van,Open-Meteo (ERA5),False
2012,2,32.9,Van,Open-Meteo (ERA5),False
2012,3,60.2,Van,Open-Meteo (ERA5),False
2012,4,28.0,Van,Open-Meteo (ERA5),False
2012,5,46.9,Van,Open-Meteo (ERA5),False
2012,6,29.2,Van,Open-Meteo (ERA5),False
2012,7,13.9,Van,Open-Meteo (ERA5),False
2012,8,0.8,Van,Open-Meteo (ERA5),False
2012,9,14.4,Van,Open-Meteo (ERA5),False
2012,10,33.8,Van,Open-Meteo (ERA5),False
2012,11,30.5,Van,Open-Meteo (ERA5),False
2012,12,45.7,Van,Open-Meteo (ERA5),False
2013,1,63.5,Van,Open-Meteo (ERA5),False
2013,2,36.5,Van,Open-Meteo (ERA5),False
2013,3,53.4,Van,Open-Meteo (ERA5),False
2013,4,45.6,Van,Open-Meteo (ERA5),False
2013,5,75.5,Van,Open-Meteo (ERA5),False
2013,6,34.0,Van,Open-Meteo (ERA5),False
2013,7,0.4,Van,Open-Meteo (ERA5),False
2013,8,0.8,Van,Open-Meteo (ERA5),False
2013,9,17.7,Van,Open-Meteo (ERA5),False
2013,10,27.4,Van,Open-Meteo (ERA5),False
2013,11,24.6,Van,Open-Meteo (ERA5),False
2013,12,39.2,Van,Open-Meteo (ERA5),False
2014,1,38.7,Van,Open-Meteo (ERA5),False
2014,2,4.8,Van,Open-Meteo (ERA5),False
2014,3,48.6,Van,Open-Meteo (ERA5),False
2014,4,33.1,Van,Open-Meteo (ERA5),False
2014,5,61.3,Van,Open-Meteo (ERA5),False
2014,6,21.6,Van,Open-Meteo (ERA5),False
2014,7,6.7,Van,Open-Meteo (ERA5),False
2014,8,4.7,Van,Open-Meteo (ERA5),False
2014,9,15.3,Van,Open-Meteo (ERA5),False
2014,10,60.2,Van,Open-Meteo (ERA5),False
2014,11,49.2,Van,Open-Meteo (ERA5),False
2014,12,38.8,Van,Open-Meteo (ERA5),False
2015,1,38.2,Van,Open-Meteo (ERA5),False
2015,2,30.8,Van,Open-Meteo (ERA5),False
2015,3,79.4,Van,Open-Meteo (ERA5),False
2015,4,55.4,Van,Open-Meteo (ERA5),False
2015,5,49.3,Van,Open-Meteo (ERA5),False
2015,6,16.7,Van,Open-Meteo (ERA5),False
2015,7,1.5,Van,Open-Meteo (ERA5),False
2015,8,21.2,Van,Open-Meteo (ERA5),False
2015,9,1.8,Van,Open-Meteo (ERA5),False
2015,10,76.4,Van,Open-Meteo (ERA5),False
2015,11,44.4,Van,Open-Meteo (ERA5),False
2015,12,46.0,Van,Open-Meteo (ERA5),False
2016,1,71.2,Van,Open-Meteo (ERA5),False
2016,2,16.9,Van,Open-Meteo (ERA5),False
2016,3,68.9,Van,Open-Meteo (ERA5),False
2016,4,51.6,Van,Open-Meteo (ERA5),False
2016,5,70.6,Van,Open-Meteo (ERA5),False
2016,6,35.3,Van,Open-Meteo (ERA5),False
2016,7,16.2,Van,Open-Meteo (ERA5),False
2016,8,0.2,Van,Open-Meteo (ERA5),False
2016,9,14.5,Van,Open-Meteo (ERA5),False
2016,10,50.8,Van,Open-Meteo (ERA5),False
2016,11,37.3,Van,Open-Meteo (ERA5),False
2016,12,52.6,Van,Open-Meteo (ERA5),False
2017,1,19.0,Van,Open-Meteo (ERA5),False
2017,2,17.3,Van,Open-Meteo (ERA5),False
2017,3,61.4,Van,Open-Meteo (ERA5),False
2017,4,64.8,Van,Open-Meteo (ERA5),False
2017,5,46.8,Van,Open-Meteo (ERA5),False
2017,6,16.6,Van,Open-Meteo (ERA5),False
2017,7,11.7,Van,Open-Meteo (ERA5),False
2017,8,7.3,Van,Open-Meteo (ERA5),False
2017,9,3.9,Van,Open-Meteo (ERA5),False
2017,10,39.4,Van,Open-Meteo (ERA5),False
2017,11,52.6,Van,Open-Meteo (ERA5),False
2017,12,39.4,Van,Open-Meteo (ERA5),False
2018,1,58.7,Van,Open-Meteo (ERA5),False
2018,2,62.4,Van,Open-Meteo (ERA5),False
2018,3,68.9,Van,Open-Meteo (ERA5),False
2018,4,64.1,Van,Open-Meteo (ERA5),False
2018,5,112.9,Van,Open-Meteo (ERA5),False
2018,6,23.8,Van,Open-Meteo (ERA5),False
2018,7,1.2,Van,Open-Meteo (ERA5),False
2018,8,2.3,Van,Open-Meteo (ERA5),False
2018,9,5.6,Van,Open-Meteo (ERA5),False
2018,10,49.1,Van,Open-Meteo (ERA5),False
2018,11,31.5,Van,Open-Meteo (ERA5),False
2018,12,81.9,Van,Open-Meteo (ERA5),False
2019,1,46.7,Van,Open-Meteo (ERA5),False
2019,2,39.4,Van,Open-Meteo (ERA5),False
2019,3,45.8,Van,Open-Meteo (ERA5),False
2019,4,47.5,Van,Open-Meteo (ERA5),False
2019,5,19.7,Van,Open-Meteo (ERA5),False
2019,6,10.2,Van,Open-Meteo (ERA5),False
2019,7,0.8,Van,Open-Meteo (ERA5),False
2019,8,0.4,Van,Open-Meteo (ERA5),False
2019,9,4.9,Van,Open-Meteo (ERA5),False
2019,10,31.9,Van,Open-Meteo (ERA5),False
2019,11,18.6,Van,Open-Meteo (ERA5),False
2019,12,29.5,Van,Open-Meteo (ERA5),False
2020,1,51.7,Van,Open-Meteo (ERA5),False
2020,2,75.4,Van,Open-Meteo (ERA5),False
2020,3,55.0,Van,Open-Meteo (ERA5),False
2020,4,48.8,Van,Open-Meteo (ERA5),False
2020,5,31.0,Van,Open-Meteo (ERA5),False
2020,6,11.5,Van,Open-Meteo (ERA5),False
2020,7,18.5,Van,Open-Meteo (ERA5),False
2020,8,18.4,Van,Open-Meteo (ERA5),False
2020,9,0.8,Van,Open-Meteo (ERA5),False
2020,10,4.2,Van,Open-Meteo (ERA5),False
2020,11,25.3,Van,Open-Meteo (ERA5),False
2020,12,29.7,Van,Open-Meteo (ERA5),False
2021,1,32.9,Van,Open-Meteo (ERA5),False
2021,2,33.3,Van,Open-Meteo (ERA5),False
2021,3,70.6,Van,Open-Meteo (ERA5),False
2021,4,12.6,Van,Open-Meteo (ERA5),False
2021,5,36.5,Van,Open-Meteo (ERA5),False
2021,6,0.6,Van,Open-Meteo (ERA5),False
2021,7,2.8,Van,Open-Meteo (ERA5),False
2021,8,3.7,Van,Open-Meteo (ERA5),False
2021,9,14.6,Van,Open-Meteo (ERA5),False
2021,10,56.9,Van,Open-Meteo (ERA5),False
2021,11,20.8,Van,Open-Meteo (ERA5),False
2021,12,32.3,Van,Open-Meteo (ERA5),False
2022,1,59.1,Van,Open-Meteo (ERA5),False
2022,2,18.5,Van,Open-Meteo (ERA5),False
2022,3,63.1,Van,Open-Meteo (ERA5),False
2022,4,41.8,Van,Open-Meteo (ERA5),False
2022,5,59.7,Van,Open-Meteo (ERA5),False
2022,6,5.8,Van,Open-Meteo (ERA5),False
2022,7,0.3,Van,Open-Meteo (ERA5),False
2022,8,0.0,Van,Open-Meteo (ERA5),False
2022,9,4.5,Van,Open-Meteo (ERA5),False
2022,10,39.1,Van,Open-Meteo (ERA5),False
2022,11,19.0,Van,Open-Meteo (ERA5),False
2022,12,1.9,Van,Open-Meteo (ERA5),False
2023,1,20.9,Van,Open-Meteo (ERA5),False
2023,2,29.9,Van,Open-Meteo (ERA5),False
2023,3,42.9,Van,Open-Meteo (ERA5),False
2023,4,64.9,Van,Open-Meteo (ERA5),False
2023,5,52.7,Van,Open-Meteo (ERA5),False
2023,6,17.6,Van,Open-Meteo (ERA5),False
2023,7,6.7,Van,Open-Meteo (ERA5),False
2023,8,8.0,Van,Open-Meteo (ERA5),False
2023,9,21.3,Van,Open-Meteo (ERA5),False
2023,10,68.9,Van,Open-Meteo (ERA5),False
2023,11,59.0,Van,Open-Meteo (ERA5),False
2023,12,39.3,Van,Open-Meteo (ERA5),False
2024,1,77.1,Van,Open-Meteo (ERA5),False
2024,2,11.6,Van,Open-Meteo (ERA5),False
2024,3,114.3,Van,Open-Meteo (ERA5),False
2024,4,25.1,Van,Open-Meteo (ERA5),False
2024,5,93.9,Van,Open-Meteo (ERA5),False
2024,6,2.2,Van,Open-Meteo (ERA5),False
2024,7,21.4,Van,Open-Meteo (ERA5),False
2024,8,3.5,Van,Open-Meteo (ERA5),False
2024,9,28.7,Van,Open-Meteo (ERA5),False
2024,10,18.1,Van,Open-Meteo (ERA5),False
2024,11,59.9,Van,Open-Meteo (ERA5),False
2024,12,42.3,Van,Open-Meteo (ERA5),False
2004,1,171.6,Muş,Open-Meteo (ERA5),False
