il,year,month,ndvi,source
Van,2021,3,,Sentinel-2
Van,2021,4,0.0704,Sentinel-2
Van,2021,5,0.1986,Sentinel-2
Van,2021,6,0.1723,Sentinel-2
Van,2021,7,0.1194,Sentinel-2
Van,2021,8,0.0998,Sentinel-2
Van,2021,9,0.0744,Sentinel-2
Van,2021,10,0.0265,Sentinel-2
Van,2021,11,0.0078,Sentinel-2
Van,2021,12,-0.0384,Sentinel-2
Van,2022,1,-0.1482,Sentinel-2
Van,2022,2,-0.0603,Sentinel-2
Van,2022,3,-0.0181,Sentinel-2
Van,2022,4,0.0416,Sentinel-2
Van,2022,5,0.1945,Sentinel-2
Van,2022,6,0.2154,Sentinel-2
Van,2022,7,0.147,Sentinel-2
Van,2022,8,0.1228,Sentinel-2
Van,2022,9,0.0739,Sentinel-2
Van,2022,10,0.0685,Sentinel-2
Van,2022,11,0.0325,Sentinel-2
Van,2022,12,0.0554,Sentinel-2
Van,2023,1,-0.0114,Sentinel-2
Van,2023,2,-0.0587,Sentinel-2
Van,2023,3,0.0213,Sentinel-2
Van,2023,4,0.1336,Sentinel-2
Van,2023,5,0.1953,Sentinel-2
Van,2023,6,0.2147,Sentinel-2
Van,2023,7,0.1545,Sentinel-2
Van,2023,8,0.1126,Sentinel-2
Van,2023,9,0.0885,Sentinel-2
Van,2023,10,0.0878,Sentinel-2
Van,2023,11,0.0059,Sentinel-2
Van,2023,12,0.0024,Sentinel-2
Van,2024,1,-0.0154,Sentinel-2
Van,2024,2,-0.0534,Sentinel-2
Van,2024,3,-0.0106,Sentinel-2
Van,2024,4,0.0981,Sentinel-2
Van,2024,5,0.2529,Sentinel-2
Van,2024,6,0.2519,Sentinel-2
Van,2024,7,0.1534,Sentinel-2
Van,2024,8,0.1239,Sentinel-2
Van,2024,9,0.0911,Sentinel-2
Van,2024,10,0.0617,Sentinel-2
Van,2024,11,0.0554,Sentinel-2
Van,2024,12,-0.0214,Sentinel-2
Muş,2004,1,-0.0352,Landsat7
Muş,2004,2,,Landsat7
Muş,2004,3,-0.0455,Landsat7
Muş,2004,4,0.0631,Landsat7
Muş,2004,5,0.1501,Landsat7
Muş,2004,6,0.2494,Landsat7
Muş,2004,7,0.1724,Landsat7
Muş,2004,8,0.1451,Landsat7
Muş,2004,9,0.1236,Landsat7
Muş,2004,10,0.0977,Landsat7
Muş,2004,11,0.0626,Landsat7
Muş,2004,12,-0.027,Landsat7
Muş,2005,1,-0.0263,Landsat7
Muş,2005,2,-0.0297,Landsat7
Muş,2005,3,-0.0493,Landsat7
Muş,2005,4,0.0354,Landsat7
Muş,2005,5,0.2015,Landsat7
Muş,2005,6,,Landsat7
Muş,2005,7,0.1744,Landsat7
Muş,2005,8,0.1412,Landsat7
Muş,2005,9,0.1104,Landsat7
Muş,2005,10,,Landsat7
Muş,2005,11,0.065,Landsat7
Muş,2005,12,,Landsat7
Muş,2006,1,,Landsat7
Muş,2006,2,0.0045,Landsat7
Muş,2006,3,-0.0829,Landsat7
Muş,2006,4,0.1212,Landsat7
Muş,2006,5,0.2328,Landsat7
Muş,2006,6,0.2124,Landsat7
Muş,2006,7,0.1555,Landsat7
Muş,2006,8,0.1355,Landsat7
Muş,2006,9,0.105,Landsat7
Muş,2006,10,0.0971,Landsat7
Muş,2006,11,0.0899,Landsat7
Muş,2006,12,0.0795,Landsat7
Muş,2007,1,-0.095,Landsat7
Muş,2007,2,-0.0263,Landsat7
Muş,2007,3,-0.1637,Landsat7
Muş,2007,4,0.0067,Landsat7
Muş,2007,5,0.1902,Landsat7
Muş,2007,6,0.2185,Landsat7
Muş,2007,7,0.1601,Landsat7
Muş,2007,8,0.1494,Landsat7
Muş,2007,9,0.0937,Landsat7
Muş,2007,10,0.1015,Landsat7
Muş,2007,11,0.0596,Landsat7
Muş,2007,12,0.0304,Landsat7
Muş,2008,1,-0.0277,Landsat7
Muş,2008,2,-0.0625,Landsat7
Muş,2008,3,0.0187,Landsat7
Muş,2008,4,,Landsat7
Muş,2008,5,0.1712,Landsat7
Muş,2008,6,0.2065,Landsat7
Muş,2008,7,0.135,Landsat7
Muş,2008,8,0.1307,Landsat7
Muş,2008,9,0.109,Landsat7
Muş,2008,10,0.1208,Landsat7
Muş,2008,11,,Landsat7
Muş,2008,12,0.0363,Landsat7
Muş,2009,1,,Landsat7
Muş,2009,2,,Landsat7
Muş,2009,3,-0.0077,Landsat7
Muş,2009,4,,Landsat7
Muş,2009,5,0.224,Landsat7
Muş,2009,6,0.2248,Landsat7
Muş,2009,7,0.1697,Landsat7
Muş,2009,8,0.1304,Landsat7
Muş,2009,9,0.1304,Landsat7
Muş,2009,10,0.102,Landsat7
Muş,2009,11,0.0867,Landsat7
Muş,2009,12,0.0695,Landsat7
Muş,2010,1,-0.0054,Landsat7
Muş,2010,2,,Landsat7
Muş,2010,3,,Landsat7
Muş,2010,4,,Landsat7
Muş,2010,5,0.2255,Landsat7
Muş,2010,6,0.2362,Landsat7
Muş,2010,7,0.147,Landsat7
Muş,2010,8,0.1301,Landsat7
Muş,2010,9,0.1183,Landsat7
Muş,2010,10,0.0897,Landsat7
Muş,2010,11,0.1236,Landsat7
Muş,2010,12,,Landsat7
Muş,2011,1,-0.0002,Landsat7
Muş,2011,2,-0.0233,Landsat7
Muş,2011,3,0.0288,Landsat7
Muş,2011,4,,Landsat7
Muş,2011,5,0.1861,Landsat7
Muş,2011,6,0.2782,Landsat7
Muş,2011,7,0.2025,Landsat7
Muş,2011,8,0.1518,Landsat7
Muş,2011,9,0.1219,Landsat7
Muş,2011,10,0.1222,Landsat7
Muş,2011,11,,Landsat7
Muş,2011,12,-0.0099,Landsat7
Muş,2012,1,,Landsat7
Muş,2012,2,-0.0156,Landsat7
Muş,2012,3,-0.1122,Landsat7
Muş,2012,4,-0.1332,Landsat7
Muş,2012,5,0.1191,Landsat7
Muş,2012,6,0.2282,Landsat7
Muş,2012,7,0.1723,Landsat7
Muş,2012,8,0.1462,Landsat7
Muş,2012,9,0.1233,Landsat7
Muş,2012,10,0.1059,Landsat7
Muş,2012,11,0.1098,Landsat7
Muş,2012,12,0.0652,Landsat7
Muş,2013,1,-0.0065,Landsat7
Muş,2013,2,-0.0133,Landsat7
Muş,2013,3,,Landsat7
Muş,2013,4,0.0897,Landsat7
Muş,2013,5,0.2254,Landsat7
Muş,2013,6,0.2616,Landsat7
Muş,2013,7,0.17,Landsat7
Muş,2013,8,0.1429,Landsat7
Muş,2013,9,0.1241,Landsat7
Muş,2013,10,0.0912,Landsat7
Muş,2013,11,0.0784,Landsat7
Muş,2013,12,-0.0794,Landsat7
Muş,2014,1,-0.0294,Landsat7
Muş,2014,2,-0.0346,Landsat7
Muş,2014,3,0.021,Landsat7
Muş,2014,4,0.108,Landsat7
Muş,2014,5,,Landsat7
Muş,2014,6,0.2312,Landsat7
Muş,2014,7,0.161,Landsat7
Muş,2014,8,0.1286,Landsat7
Muş,2014,9,0.1117,Landsat7
Muş,2014,10,0.1094,Landsat7
Muş,2014,11,0.1354,Landsat7
Muş,2014,12,0.0722,Landsat7
Muş,2015,1,-0.1596,Landsat7
Muş,2015,2,-0.0827,Landsat7
Muş,2015,3,-0.0483,Landsat7
Muş,2015,4,0.0593,Landsat7
Muş,2015,5,0.2588,Landsat7
Muş,2015,6,0.2098,Landsat7
Muş,2015,7,0.1696,Landsat7
Muş,2015,8,0.1399,Landsat7
Muş,2015,9,0.1212,Landsat7
Muş,2015,10,0.0974,Landsat7
Muş,2015,11,0.1163,Landsat7
Muş,2015,12,-0.0017,Landsat7
Muş,2016,1,,Landsat7
Muş,2016,2,-0.0439,Landsat7
Muş,2016,3,,Landsat7
Muş,2016,4,0.1349,Landsat7
Muş,2016,5,0.2675,Landsat7
Muş,2016,6,0.2613,Landsat7
Muş,2016,7,0.1648,Landsat7
Muş,2016,8,0.1344,Landsat7
Muş,2016,9,0.1209,Landsat7
Muş,2016,10,0.1011,Landsat7
Muş,2016,11,0.0727,Landsat7
Muş,2016,12,-0.0053,Landsat7
Muş,2017,1,,Sentinel-2
Muş,2017,2,,Sentinel-2
Muş,2017,3,-0.0272,Sentinel-2
Muş,2017,4,0.2785,Sentinel-2
Muş,2017,5,0.5052,Sentinel-2
Muş,2017,6,0.5152,Sentinel-2
Muş,2017,7,0.3546,Sentinel-2
Muş,2017,8,0.2959,Sentinel-2
Muş,2017,9,0.2722,Sentinel-2
Muş,2017,10,0.2507,Sentinel-2
Muş,2017,11,0.2336,Sentinel-2
Muş,2017,12,0.1868,Sentinel-2
Muş,2018,1,0.1951,Sentinel-2
Muş,2018,2,0.1616,Sentinel-2
Muş,2018,3,0.2307,Sentinel-2
Muş,2018,4,0.4474,Sentinel-2
Muş,2018,5,0.5273,Sentinel-2
Muş,2018,6,0.4961,Sentinel-2
Muş,2018,7,0.3443,Sentinel-2
Muş,2018,8,0.2896,Sentinel-2
Muş,2018,9,0.2619,Sentinel-2
Muş,2018,10,0.2149,Sentinel-2
Muş,2018,11,0.2649,Sentinel-2
Muş,2018,12,0.5216,Sentinel-2
Muş,2019,1,-0.0071,Sentinel-2
Muş,2019,2,-0.0134,Sentinel-2
Muş,2019,3,0.0156,Sentinel-2
Muş,2019,4,0.2835,Sentinel-2
Muş,2019,5,0.4158,Sentinel-2
Muş,2019,6,0.4339,Sentinel-2
Muş,2019,7,0.326,Sentinel-2
Muş,2019,8,0.2832,Sentinel-2
Muş,2019,9,0.2502,Sentinel-2
Muş,2019,10,0.2151,Sentinel-2
Muş,2019,11,0.2534,Sentinel-2
Muş,2019,12,0.2173,Sentinel-2
Muş,2020,1,0.0013,Sentinel-2
Muş,2020,2,-0.0268,Sentinel-2
Muş,2020,3,-0.0262,Sentinel-2
Muş,2020,4,0.2549,Sentinel-2
Muş,2020,5,0.5038,Sentinel-2
Muş,2020,6,0.4936,Sentinel-2
Muş,2020,7,0.3417,Sentinel-2
Muş,2020,8,0.301,Sentinel-2
Muş,2020,9,0.266,Sentinel-2
Muş,2020,10,0.2374,Sentinel-2
Muş,2020,11,0.2006,Sentinel-2
Muş,2020,12,0.2378,Sentinel-2
Muş,2021,1,0.0283,Sentinel-2
Muş,2021,2,0.0518,Sentinel-2
Muş,2021,3,0.076,Sentinel-2
Muş,2021,4,0.3361,Sentinel-2
Muş,2021,5,0.4697,Sentinel-2
Muş,2021,6,0.3706,Sentinel-2
Muş,2021,7,0.2687,Sentinel-2
Muş,2021,8,0.2431,Sentinel-2
Muş,2021,9,0.254,Sentinel-2
Muş,2021,10,0.2298,Sentinel-2
Muş,2021,11,0.2242,Sentinel-2
Muş,2021,12,0.0209,Sentinel-2
Muş,2022,1,-0.0051,Sentinel-2
Muş,2022,2,-0.019,Sentinel-2
Muş,2022,3,-0.0064,Sentinel-2
Muş,2022,4,0.1444,Sentinel-2
Muş,2022,5,0.4325,Sentinel-2
Muş,2022,6,0.5044,Sentinel-2
Muş,2022,7,0.3493,Sentinel-2
Muş,2022,8,0.2946,Sentinel-2
Muş,2022,9,0.2672,Sentinel-2
Muş,2022,10,0.2609,Sentinel-2
Muş,2022,11,0.2138,Sentinel-2
Muş,2022,12,0.2293,Sentinel-2
Muş,2023,1,0.1255,Sentinel-2
Muş,2023,2,-0.0173,Sentinel-2
Muş,2023,3,-0.0326,Sentinel-2
Muş,2023,4,0.4332,Sentinel-2
Muş,2023,5,0.4676,Sentinel-2
Muş,2023,6,0.5317,Sentinel-2
Muş,2023,7,0.3779,Sentinel-2
Muş,2023,8,0.3028,Sentinel-2
Muş,2023,9,0.2719,Sentinel-2
Muş,2023,10,0.3235,Sentinel-2
Muş,2023,11,0.3761,Sentinel-2
Muş,2023,12,0.2532,Sentinel-2
Muş,2024,1,0.316,Sentinel-2
Muş,2024,2,0.0766,Sentinel-2
Muş,2024,3,0.2161,Sentinel-2
Muş,2024,4,0.3633,Sentinel-2
Muş,2024,5,0.6023,Sentinel-2
Muş,2024,6,0.5005,Sentinel-2
Muş,2024,7,0.3306,Sentinel-2
Muş,2024,8,0.2947,Sentinel-2
Muş,2024,9,0.2786,Sentinel-2
Muş,2024,10,0.2767,Sentinel-2
Muş,2024,11,0.2637,Sentinel-2
Muş,2024,12,0.1398,Sentinel-2
Bitlis,2004,1,-0.0311,Landsat7
Bitlis,2004,2,,Landsat7
Bitlis,2004,3,0.0062,Landsat7
Bitlis,2004,4,0.0574,Landsat7
Bitlis,2004,5,0.1653,Landsat7
Bitlis,2004,6,0.2343,Landsat7
Bitlis,2004,7,0.1931,Landsat7
Bitlis,2004,8,0.1625,Landsat7
Bitlis,2004,9,0.1414,Landsat7
Bitlis,2004,10,0.1193,Landsat7
Bitlis,2004,11,0.0738,Landsat7
Bitlis,2004,12,-0.041,Landsat7
Bitlis,2005,1,,Landsat7
Bitlis,2005,2,-0.0129,Landsat7
Bitlis,2005,3,-0.1272,Landsat7
Bitlis,2005,4,0.0043,Landsat7
Bitlis,2005,5,0.1541,Landsat7
Bitlis,2005,6,0.2141,Landsat7
Bitlis,2005,7,0.1369,Landsat7
Bitlis,2005,8,0.1535,Landsat7
Bitlis,2005,9,0.1287,Landsat7
Bitlis,2005,10,,Landsat7
Bitlis,2005,11,0.0525,Landsat7
Bitlis,2005,12,0.074,Landsat7
Bitlis,2006,1,-0.03,Landsat7
Bitlis,2006,2,,Landsat7
Bitlis,2006,3,-0.0875,Landsat7
Bitlis,2006,4,-0.2286,Landsat7
Bitlis,2006,5,0.107,Landsat7
Bitlis,2006,6,0.2308,Landsat7
Bitlis,2006,7,0.174,Landsat7
Bitlis,2006,8,0.1569,Landsat7
Bitlis,2006,9,0.1181,Landsat7
Bitlis,2006,10,0.1165,Landsat7
Bitlis,2006,11,0.0834,Landsat7
Bitlis,2006,12,0.07,Landsat7
Bitlis,2007,1,-0.1011,Landsat7
Bitlis,2007,2,-0.0454,Landsat7
Bitlis,2007,3,-0.0961,Landsat7
Bitlis,2007,4,,Landsat7
Bitlis,2007,5,0.1875,Landsat7
Bitlis,2007,6,0.2098,Landsat7
Bitlis,2007,7,0.1796,Landsat7
Bitlis,2007,8,0.1655,Landsat7
Bitlis,2007,9,0.135,Landsat7
Bitlis,2007,10,,Landsat7
Bitlis,2007,11,0.0653,Landsat7
Bitlis,2007,12,-0.0371,Landsat7
Bitlis,2008,1,-0.0309,Landsat7
Bitlis,2008,2,-0.0158,Landsat7
Bitlis,2008,3,-0.051,Landsat7
Bitlis,2008,4,0.0506,Landsat7
Bitlis,2008,5,0.2245,Landsat7
Bitlis,2008,6,0.2117,Landsat7
Bitlis,2008,7,0.1466,Landsat7
Bitlis,2008,8,0.1101,Landsat7
Bitlis,2008,9,0.085,Landsat7
Bitlis,2008,10,0.1305,Landsat7
Bitlis,2008,11,0.0789,Landsat7
Bitlis,2008,12,-0.0045,Landsat7
Bitlis,2009,1,-0.0231,Landsat7
Bitlis,2009,2,0.0037,Landsat7
Bitlis,2009,3,-0.0734,Landsat7
Bitlis,2009,4,-0.1026,Landsat7
Bitlis,2009,5,0.1008,Landsat7
Bitlis,2009,6,0.2255,Landsat7
Bitlis,2009,7,0.1943,Landsat7
Bitlis,2009,8,0.1494,Landsat7
Bitlis,2009,9,0.097,Landsat7
Bitlis,2009,10,0.1253,Landsat7
Bitlis,2009,11,,Landsat7
Bitlis,2009,12,0.0694,Landsat7
Bitlis,2010,1,,Landsat7
Bitlis,2010,2,,Landsat7
Bitlis,2010,3,-0.033,Landsat7
Bitlis,2010,4,0.0655,Landsat7
Bitlis,2010,5,0.1918,Landsat7
Bitlis,2010,6,0.2346,Landsat7
Bitlis,2010,7,0.1592,Landsat7
Bitlis,2010,8,0.151,Landsat7
Bitlis,2010,9,0.1408,Landsat7
Bitlis,2010,10,,Landsat7
Bitlis,2010,11,,Landsat7
Bitlis,2010,12,,Landsat7
Bitlis,2011,1,0.0162,Landsat7
Bitlis,2011,2,-0.022,Landsat7
Bitlis,2011,3,0.0043,Landsat7
Bitlis,2011,4,,Landsat7
Bitlis,2011,5,,Landsat7
Bitlis,2011,6,0.2612,Landsat7
Bitlis,2011,7,0.2251,Landsat7
Bitlis,2011,8,0.1607,Landsat7
Bitlis,2011,9,0.1402,Landsat7
Bitlis,2011,10,0.1501,Landsat7
Bitlis,2011,11,0.0786,Landsat7
Bitlis,2011,12,-0.0028,Landsat7
Bitlis,2012,1,0.0033,Landsat7
Bitlis,2012,2,-0.0077,Landsat7
Bitlis,2012,3,-0.1683,Landsat7
Bitlis,2012,4,0.05,Landsat7
Bitlis,2012,5,0.1225,Landsat7
Bitlis,2012,6,0.2443,Landsat7
Bitlis,2012,7,0.1889,Landsat7
Bitlis,2012,8,0.1559,Landsat7
Bitlis,2012,9,0.1386,Landsat7
Bitlis,2012,10,0.0511,Landsat7
Bitlis,2012,11,0.0714,Landsat7
Bitlis,2012,12,-0.0006,Landsat7
Bitlis,2013,1,-0.0247,Landsat7
Bitlis,2013,2,-0.0057,Landsat7
Bitlis,2013,3,-0.1311,Landsat7
Bitlis,2013,4,0.0422,Landsat7
Bitlis,2013,5,0.1818,Landsat7
Bitlis,2013,6,0.2656,Landsat7
Bitlis,2013,7,0.1847,Landsat7
Bitlis,2013,8,0.1535,Landsat7
Bitlis,2013,9,0.138,Landsat7
Bitlis,2013,10,0.0909,Landsat7
Bitlis,2013,11,0.0841,Landsat7
Bitlis,2013,12,-0.0989,Landsat7
Bitlis,2014,1,-0.0272,Landsat7
Bitlis,2014,2,-0.0578,Landsat7
Bitlis,2014,3,-0.0589,Landsat7
Bitlis,2014,4,0.0814,Landsat7
Bitlis,2014,5,0.1917,Landsat7
Bitlis,2014,6,0.1969,Landsat7
Bitlis,2014,7,0.1668,Landsat7
Bitlis,2014,8,0.1318,Landsat7
Bitlis,2014,9,0.133,Landsat7
Bitlis,2014,10,0.0615,Landsat7
Bitlis,2014,11,0.0516,Landsat7
Bitlis,2014,12,0.0518,Landsat7
Bitlis,2015,1,-0.1139,Landsat7
Bitlis,2015,2,,Landsat7
Bitlis,2015,3,-0.0927,Landsat7
Bitlis,2015,4,-0.0896,Landsat7
Bitlis,2015,5,0.2714,Landsat7
Bitlis,2015,6,0.1793,Landsat7
Bitlis,2015,7,0.1844,Landsat7
Bitlis,2015,8,0.1544,Landsat7
Bitlis,2015,9,0.1374,Landsat7
Bitlis,2015,10,0.1074,Landsat7
Bitlis,2015,11,0.0922,Landsat7
Bitlis,2015,12,-0.0283,Landsat7
Bitlis,2016,1,,Landsat7
Bitlis,2016,2,-0.0931,Landsat7
Bitlis,2016,3,0.0273,Landsat7
Bitlis,2016,4,0.1644,Landsat7
Bitlis,2016,5,0.1736,Landsat7
Bitlis,2016,6,0.274,Landsat7
Bitlis,2016,7,0.1868,Landsat7
Bitlis,2016,8,0.1527,Landsat7
Bitlis,2016,9,0.1438,Landsat7
Bitlis,2016,10,0.1337,Landsat7
Bitlis,2016,11,0.0814,Landsat7
Bitlis,2016,12,-0.0171,Landsat7
Bitlis,2017,1,,Sentinel-2
Bitlis,2017,2,,Sentinel-2
Bitlis,2017,3,,Sentinel-2
Bitlis,2017,4,0.2588,Sentinel-2
Bitlis,2017,5,,Sentinel-2
Bitlis,2017,6,0.4892,Sentinel-2
Bitlis,2017,7,0.3888,Sentinel-2
Bitlis,2017,8,0.3354,Sentinel-2
Bitlis,2017,9,0.3104,Sentinel-2
Bitlis,2017,10,0.3003,Sentinel-2
Bitlis,2017,11,0.2463,Sentinel-2
Bitlis,2017,12,0.1535,Sentinel-2
Bitlis,2018,1,,Sentinel-2
Bitlis,2018,2,0.0937,Sentinel-2
Bitlis,2018,3,0.1962,Sentinel-2
Bitlis,2018,4,0.3989,Sentinel-2
Bitlis,2018,5,0.4473,Sentinel-2
Bitlis,2018,6,0.4922,Sentinel-2
Bitlis,2018,7,0.3936,Sentinel-2
Bitlis,2018,8,0.3303,Sentinel-2
Bitlis,2018,9,0.3013,Sentinel-2
Bitlis,2018,10,0.2646,Sentinel-2
Bitlis,2018,11,0.2509,Sentinel-2
Bitlis,2018,12,,Sentinel-2
Bitlis,2019,1,-0.0107,Sentinel-2
Bitlis,2019,2,-0.0047,Sentinel-2
Bitlis,2019,3,-0.0118,Sentinel-2
Bitlis,2019,4,0.1577,Sentinel-2
Bitlis,2019,5,0.3463,Sentinel-2
Bitlis,2019,6,0.4495,Sentinel-2
Bitlis,2019,7,0.3777,Sentinel-2
Bitlis,2019,8,0.3274,Sentinel-2
Bitlis,2019,9,0.2843,Sentinel-2
Bitlis,2019,10,0.261,Sentinel-2
Bitlis,2019,11,0.2638,Sentinel-2
Bitlis,2019,12,0.2082,Sentinel-2
Bitlis,2020,1,0.0074,Sentinel-2
Bitlis,2020,2,,Sentinel-2
Bitlis,2020,3,-0.0003,Sentinel-2
Bitlis,2020,4,0.2249,Sentinel-2
Bitlis,2020,5,0.4882,Sentinel-2
Bitlis,2020,6,0.4863,Sentinel-2
Bitlis,2020,7,0.3727,Sentinel-2
Bitlis,2020,8,0.3143,Sentinel-2
Bitlis,2020,9,0.2901,Sentinel-2
Bitlis,2020,10,0.2775,Sentinel-2
Bitlis,2020,11,0.2519,Sentinel-2
Bitlis,2020,12,,Sentinel-2
Bitlis,2021,1,0.0489,Sentinel-2
Bitlis,2021,2,-0.0055,Sentinel-2
Bitlis,2021,3,0.0131,Sentinel-2
Bitlis,2021,4,,Sentinel-2
Bitlis,2021,5,0.4948,Sentinel-2
Bitlis,2021,6,0.4006,Sentinel-2
Bitlis,2021,7,0.2935,Sentinel-2
Bitlis,2021,8,0.2758,Sentinel-2
Bitlis,2021,9,0.2837,Sentinel-2
Bitlis,2021,10,0.2406,Sentinel-2
Bitlis,2021,11,0.2369,Sentinel-2
Bitlis,2021,12,-0.015,Sentinel-2
Bitlis,2022,1,,Sentinel-2
Bitlis,2022,2,-0.0203,Sentinel-2
Bitlis,2022,3,,Sentinel-2
Bitlis,2022,4,0.0692,Sentinel-2
Bitlis,2022,5,0.4478,Sentinel-2
Bitlis,2022,6,0.4732,Sentinel-2
Bitlis,2022,7,0.3683,Sentinel-2
Bitlis,2022,8,0.314,Sentinel-2
Bitlis,2022,9,0.2831,Sentinel-2
Bitlis,2022,10,0.2766,Sentinel-2
Bitlis,2022,11,0.2606,Sentinel-2
Bitlis,2022,12,0.2479,Sentinel-2
Bitlis,2023,1,0.1811,Sentinel-2
Bitlis,2023,2,-0.0185,Sentinel-2
Bitlis,2023,3,,Sentinel-2
Bitlis,2023,4,,Sentinel-2
Bitlis,2023,5,0.4478,Sentinel-2
Bitlis,2023,6,0.5081,Sentinel-2
Bitlis,2023,7,0.4013,Sentinel-2
Bitlis,2023,8,0.3201,Sentinel-2
Bitlis,2023,9,0.3013,Sentinel-2
Bitlis,2023,10,0.3648,Sentinel-2
Bitlis,2023,11,0.4055,Sentinel-2
Bitlis,2023,12,0.2076,Sentinel-2
Bitlis,2024,1,,Sentinel-2
Bitlis,2024,2,,Sentinel-2
Bitlis,2024,3,,Sentinel-2
Bitlis,2024,4,0.2565,Sentinel-2
Bitlis,2024,5,0.5668,Sentinel-2
Bitlis,2024,6,0.5139,Sentinel-2
Bitlis,2024,7,0.3465,Sentinel-2
Bitlis,2024,8,0.3115,Sentinel-2
Bitlis,2024,9,0.301,Sentinel-2
Bitlis,2024,10,0.3268,Sentinel-2
Bitlis,2024,11,0.27,Sentinel-2
Bitlis,2024,12,0.0747,Sentinel-2
Hakkari,2004,1,,Landsat7
Hakkari,2004,2,,Landsat7
Hakkari,2004,3,-0.0581,Landsat7
Hakkari,2004,4,-0.0063,Landsat7
Hakkari,2004,5,,Landsat7
Hakkari,2004,6,0.1871,Landsat7
Hakkari,2004,7,0.1525,Landsat7
Hakkari,2004,8,0.1215,Landsat7
Hakkari,2004,9,0.0813,Landsat7
Hakkari,2004,10,0.0781,Landsat7
Hakkari,2004,11,0.0377,Landsat7
Hakkari,2004,12,-0.0156,Landsat7
Hakkari,2005,1,,Landsat7
Hakkari,2005,2,-0.0306,Landsat7
Hakkari,2005,3,-0.0823,Landsat7
Hakkari,2005,4,-0.0328,Landsat7
Hakkari,2005,5,-0.0282,Landsat7
Hakkari,2005,6,0.1942,Landsat7
Hakkari,2005,7,0.1308,Landsat7
Hakkari,2005,8,0.1105,Landsat7
Hakkari,2005,9,0.0867,Landsat7
Hakkari,2005,10,0.0583,Landsat7
Hakkari,2005,11,0.0208,Landsat7
Hakkari,2005,12,0.017,Landsat7
Hakkari,2006,1,-0.0296,Landsat7
Hakkari,2006,2,,Landsat7
Hakkari,2006,3,-0.0747,Landsat7
Hakkari,2006,4,-0.128,Landsat7
Hakkari,2006,5,0.1327,Landsat7
Hakkari,2006,6,0.1909,Landsat7
Hakkari,2006,7,0.1601,Landsat7
Hakkari,2006,8,0.1084,Landsat7
Hakkari,2006,9,0.0824,Landsat7
Hakkari,2006,10,,Landsat7
Hakkari,2006,11,0.0186,Landsat7
Hakkari,2006,12,0.0112,Landsat7
Hakkari,2007,1,,Landsat7
Hakkari,2007,2,-0.0355,Landsat7
Hakkari,2007,3,-0.0872,Landsat7
Hakkari,2007,4,-0.109,Landsat7
Hakkari,2007,5,0.0256,Landsat7
Hakkari,2007,6,0.1944,Landsat7
Hakkari,2007,7,0.1356,Landsat7
Hakkari,2007,8,0.1143,Landsat7
Hakkari,2007,9,0.0935,Landsat7
Hakkari,2007,10,,Landsat7
Hakkari,2007,11,,Landsat7
Hakkari,2007,12,-0.0157,Landsat7
Hakkari,2008,1,-0.016,Landsat7
Hakkari,2008,2,-0.0313,Landsat7
Hakkari,2008,3,-0.0886,Landsat7
Hakkari,2008,4,-0.0074,Landsat7
Hakkari,2008,5,0.1254,Landsat7
Hakkari,2008,6,0.1624,Landsat7
Hakkari,2008,7,0.1312,Landsat7
Hakkari,2008,8,0.1086,Landsat7
Hakkari,2008,9,0.0755,Landsat7
Hakkari,2008,10,,Landsat7
Hakkari,2008,11,0.044,Landsat7
Hakkari,2008,12,0.0009,Landsat7
Hakkari,2009,1,-0.0261,Landsat7
Hakkari,2009,2,-0.0169,Landsat7
Hakkari,2009,3,,Landsat7
Hakkari,2009,4,,Landsat7
Hakkari,2009,5,0.0532,Landsat7
Hakkari,2009,6,0.1729,Landsat7
Hakkari,2009,7,0.1747,Landsat7
Hakkari,2009,8,0.1156,Landsat7
Hakkari,2009,9,0.0875,Landsat7
Hakkari,2009,10,0.0709,Landsat7
Hakkari,2009,11,,Landsat7
Hakkari,2009,12,,Landsat7
Hakkari,2010,1,-0.0116,Landsat7
Hakkari,2010,2,-0.0148,Landsat7
Hakkari,2010,3,-0.0739,Landsat7
Hakkari,2010,4,-0.0015,Landsat7
Hakkari,2010,5,0.1329,Landsat7
Hakkari,2010,6,0.1609,Landsat7
Hakkari,2010,7,0.1569,Landsat7
Hakkari,2010,8,0.1012,Landsat7
Hakkari,2010,9,0.09,Landsat7
Hakkari,2010,10,,Landsat7
Hakkari,2010,11,,Landsat7
Hakkari,2010,12,-0.0126,Landsat7
Hakkari,2011,1,,Landsat7
Hakkari,2011,2,-0.0161,Landsat7
Hakkari,2011,3,-0.0115,Landsat7
Hakkari,2011,4,-0.075,Landsat7
Hakkari,2011,5,,Landsat7
Hakkari,2011,6,,Landsat7
Hakkari,2011,7,0.1572,Landsat7
Hakkari,2011,8,0.1136,Landsat7
Hakkari,2011,9,0.0995,Landsat7
Hakkari,2011,10,0.0745,Landsat7
Hakkari,2011,11,0.0201,Landsat7
Hakkari,2011,12,-0.0005,Landsat7
Hakkari,2012,1,-0.0086,Landsat7
Hakkari,2012,2,-0.0175,Landsat7
Hakkari,2012,3,-0.1412,Landsat7
Hakkari,2012,4,-0.0267,Landsat7
Hakkari,2012,5,0.0809,Landsat7
Hakkari,2012,6,0.1693,Landsat7
Hakkari,2012,7,0.1486,Landsat7
